"","gene_id","GO.ID"
"176","Acerv_evm.TU.Segkk1011_pilon.14","GO:0016021"
"177","Acerv_evm.TU.Segkk1011_pilon.15","GO:0051015"
"191","Acerv_evm.TU.Segkk1011_pilon.19","GO:0005267"
"193","Acerv_evm.TU.Segkk1011_pilon.24","GO:0005515"
"194","Acerv_evm.TU.Segkk1011_pilon.26","GO:0046983"
"200","Acerv_evm.TU.Segkk1011_pilon.3","GO:0006355"
"201","Acerv_evm.TU.Segkk1011_pilon.3","GO:0003677"
"202","Acerv_evm.TU.Segkk1011_pilon.3","GO:0000981"
"206","Acerv_evm.TU.Segkk1011_pilon.32","GO:0004930"
"207","Acerv_evm.TU.Segkk1011_pilon.32","GO:0016021"
"208","Acerv_evm.TU.Segkk1011_pilon.32","GO:0007186"
"223","Acerv_evm.TU.Segkk1011_pilon.36","GO:0004713"
"224","Acerv_evm.TU.Segkk1011_pilon.36","GO:0006468"
"226","Acerv_evm.TU.Segkk1011_pilon.36","GO:0004672"
"230","Acerv_evm.TU.Segkk1011_pilon.36","GO:0005524"
"240","Acerv_evm.TU.Segkk1011_pilon.4","GO:0006355"
"241","Acerv_evm.TU.Segkk1011_pilon.4","GO:0003677"
"242","Acerv_evm.TU.Segkk1011_pilon.4","GO:0000981"
"246","Acerv_evm.TU.Segkk1011_pilon.5","GO:0003677"
"247","Acerv_evm.TU.Segkk1011_pilon.5","GO:0000981"
"248","Acerv_evm.TU.Segkk1011_pilon.5","GO:0006355"
"252","Acerv_evm.TU.Segkk1011_pilon.54","GO:0035091"
"257","Acerv_evm.TU.Segkk1011_pilon.54","GO:0000350"
"258","Acerv_evm.TU.Segkk1011_pilon.8","GO:0003677"
"260","Acerv_evm.TU.Segkk1013_pilon.1","GO:0004672"
"264","Acerv_evm.TU.Segkk1013_pilon.1","GO:0006468"
"265","Acerv_evm.TU.Segkk1013_pilon.1","GO:0005524"
"267","Acerv_evm.TU.Segkk1013_pilon.1","GO:0004713"
"287","Acerv_evm.TU.Segkk1016_pilon.10","GO:0005515"
"300","Acerv_evm.TU.Segkk1017_pilon.3","GO:0008270"
"302","Acerv_evm.TU.Segkk1017_pilon.3","GO:0003676"
"306","Acerv_evm.TU.Segkk1024_pilon.10","GO:0003924"
"307","Acerv_evm.TU.Segkk1024_pilon.10","GO:0005525"
"308","Acerv_evm.TU.Segkk1024_pilon.11","GO:0005515"
"310","Acerv_evm.TU.Segkk1024_pilon.11","GO:0004672"
"315","Acerv_evm.TU.Segkk1024_pilon.11","GO:0006468"
"317","Acerv_evm.TU.Segkk1024_pilon.11","GO:0005524"
"319","Acerv_evm.TU.Segkk1024_pilon.6","GO:0046983"
"323","Acerv_evm.TU.Segkk1025_pilon.1","GO:0004252"
"325","Acerv_evm.TU.Segkk1025_pilon.1","GO:0006508"
"327","Acerv_evm.TU.Segkk1026_pilon.3","GO:0005515"
"334","Acerv_evm.TU.Segkk1028_pilon.10","GO:0005515"
"340","Acerv_evm.TU.Segkk1029_pilon.2","GO:0016020"
"341","Acerv_evm.TU.Segkk1029_pilon.2","GO:0006508"
"343","Acerv_evm.TU.Segkk1029_pilon.2","GO:0008241"
"351","Acerv_evm.TU.Segkk1029_pilon.2","GO:0008237"
"372","Acerv_evm.TU.Segkk1029_pilon.8","GO:0016021"
"373","Acerv_evm.TU.Segkk1029_pilon.8","GO:0015299"
"374","Acerv_evm.TU.Segkk1029_pilon.8","GO:0055085"
"375","Acerv_evm.TU.Segkk1029_pilon.8","GO:0006812"
"376","Acerv_evm.TU.Segkk103_pilon.1","GO:0006633"
"377","Acerv_evm.TU.Segkk103_pilon.1","GO:0009058"
"378","Acerv_evm.TU.Segkk103_pilon.1","GO:0016746"
"379","Acerv_evm.TU.Segkk103_pilon.1","GO:0004315"
"380","Acerv_evm.TU.Segkk103_pilon.1","GO:0016788"
"382","Acerv_evm.TU.Segkk103_pilon.1","GO:0016740"
"383","Acerv_evm.TU.Segkk1031_pilon.11","GO:0006468"
"388","Acerv_evm.TU.Segkk1031_pilon.11","GO:0004672"
"392","Acerv_evm.TU.Segkk1031_pilon.11","GO:0004713"
"398","Acerv_evm.TU.Segkk1031_pilon.11","GO:0005524"
"402","Acerv_evm.TU.Segkk1031_pilon.2","GO:0008080"
"404","Acerv_evm.TU.Segkk1031_pilon.6","GO:0005515"
"410","Acerv_evm.TU.Segkk1031_pilon.7","GO:0004386"
"411","Acerv_evm.TU.Segkk1031_pilon.7","GO:0005524"
"412","Acerv_evm.TU.Segkk1031_pilon.7","GO:0003676"
"413","Acerv_evm.TU.Segkk1031_pilon.9","GO:0005515"
"420","Acerv_evm.TU.Segkk1031_pilon.9","GO:0007165"
"425","Acerv_evm.TU.Segkk1035_pilon.1","GO:0005515"
"429","Acerv_evm.TU.Segkk1035_pilon.13","GO:0005515"
"443","Acerv_evm.TU.Segkk1036_pilon.1","GO:0016020"
"444","Acerv_evm.TU.Segkk1036_pilon.1","GO:0006486"
"445","Acerv_evm.TU.Segkk1038_pilon.1","GO:0008242"
"446","Acerv_evm.TU.Segkk1038_pilon.2","GO:0008242"
"447","Acerv_evm.TU.Segkk1038_pilon.2","GO:0016787"
"448","Acerv_evm.TU.Segkk1039_pilon.4","GO:0005515"
"449","Acerv_evm.TU.Segkk1039_pilon.4","GO:0007165"
"454","Acerv_evm.TU.Segkk1040_pilon.12","GO:0008641"
"455","Acerv_evm.TU.Segkk1040_pilon.12","GO:0045116"
"457","Acerv_evm.TU.Segkk1040_pilon.14","GO:0005506"
"458","Acerv_evm.TU.Segkk1040_pilon.14","GO:0016491"
"459","Acerv_evm.TU.Segkk1040_pilon.14","GO:0006629"
"460","Acerv_evm.TU.Segkk1040_pilon.14","GO:0016021"
"461","Acerv_evm.TU.Segkk1040_pilon.14","GO:0008610"
"462","Acerv_evm.TU.Segkk1040_pilon.14","GO:0080132"
"463","Acerv_evm.TU.Segkk1040_pilon.14","GO:0055114"
"464","Acerv_evm.TU.Segkk1040_pilon.14","GO:0020037"
"465","Acerv_evm.TU.Segkk1040_pilon.17","GO:0018216"
"466","Acerv_evm.TU.Segkk1040_pilon.17","GO:0006479"
"467","Acerv_evm.TU.Segkk1040_pilon.17","GO:0008168"
"468","Acerv_evm.TU.Segkk1040_pilon.17","GO:0016274"
"469","Acerv_evm.TU.Segkk1040_pilon.17","GO:0035246"
"470","Acerv_evm.TU.Segkk1040_pilon.2","GO:0005789"
"471","Acerv_evm.TU.Segkk1040_pilon.2","GO:0019915"
"472","Acerv_evm.TU.Segkk1040_pilon.28","GO:0055114"
"480","Acerv_evm.TU.Segkk1040_pilon.32","GO:0016579"
"481","Acerv_evm.TU.Segkk1040_pilon.32","GO:0004843"
"483","Acerv_evm.TU.Segkk1040_pilon.32","GO:0006511"
"484","Acerv_evm.TU.Segkk1040_pilon.33","GO:0004176"
"485","Acerv_evm.TU.Segkk1040_pilon.33","GO:0004222"
"488","Acerv_evm.TU.Segkk1040_pilon.33","GO:0006508"
"491","Acerv_evm.TU.Segkk1040_pilon.33","GO:0016887"
"492","Acerv_evm.TU.Segkk1040_pilon.33","GO:0005524"
"501","Acerv_evm.TU.Segkk1040_pilon.33","GO:0016020"
"504","Acerv_evm.TU.Segkk1040_pilon.33","GO:0008270"
"509","Acerv_evm.TU.Segkk1040_pilon.33","GO:0016021"
"511","Acerv_evm.TU.Segkk1040_pilon.34","GO:0005515"
"513","Acerv_evm.TU.Segkk1040_pilon.9","GO:0004856"
"514","Acerv_evm.TU.Segkk1040_pilon.9","GO:0016773"
"515","Acerv_evm.TU.Segkk1040_pilon.9","GO:0005975"
"520","Acerv_evm.TU.Segkk1040_pilon.9","GO:0042732"
"523","Acerv_evm.TU.Segkk1044_pilon.12","GO:0005515"
"528","Acerv_evm.TU.Segkk1044_pilon.7","GO:0005515"
"529","Acerv_evm.TU.Segkk1045_pilon.2","GO:0006470"
"530","Acerv_evm.TU.Segkk1045_pilon.2","GO:0004725"
"531","Acerv_evm.TU.Segkk1045_pilon.2","GO:0016311"
"535","Acerv_evm.TU.Segkk1045_pilon.2","GO:0017017"
"537","Acerv_evm.TU.Segkk1045_pilon.2","GO:0008138"
"538","Acerv_evm.TU.Segkk1045_pilon.2","GO:0016791"
"547","Acerv_evm.TU.Segkk1046_pilon.1","GO:0006468"
"548","Acerv_evm.TU.Segkk1046_pilon.1","GO:0005524"
"549","Acerv_evm.TU.Segkk1046_pilon.1","GO:0004672"
"550","Acerv_evm.TU.Segkk1046_pilon.17","GO:0016491"
"551","Acerv_evm.TU.Segkk1046_pilon.17","GO:0005515"
"552","Acerv_evm.TU.Segkk1046_pilon.17","GO:0055114"
"553","Acerv_evm.TU.Segkk1046_pilon.19","GO:0016788"
"554","Acerv_evm.TU.Segkk1046_pilon.19","GO:0003676"
"555","Acerv_evm.TU.Segkk1046_pilon.19","GO:0003677"
"557","Acerv_evm.TU.Segkk1046_pilon.19","GO:0006486"
"559","Acerv_evm.TU.Segkk1046_pilon.19","GO:0004518"
"560","Acerv_evm.TU.Segkk1046_pilon.19","GO:0006281"
"561","Acerv_evm.TU.Segkk1046_pilon.19","GO:0016020"
"563","Acerv_evm.TU.Segkk1047_pilon.10","GO:0003779"
"564","Acerv_evm.TU.Segkk1047_pilon.3","GO:0005525"
"565","Acerv_evm.TU.Segkk1047_pilon.3","GO:0003924"
"567","Acerv_evm.TU.Segkk1047_pilon.4","GO:0005856"
"568","Acerv_evm.TU.Segkk1047_pilon.6","GO:0007172"
"569","Acerv_evm.TU.Segkk1047_pilon.6","GO:0006468"
"570","Acerv_evm.TU.Segkk1047_pilon.6","GO:0004713"
"571","Acerv_evm.TU.Segkk1047_pilon.6","GO:0005524"
"575","Acerv_evm.TU.Segkk1047_pilon.6","GO:0004672"
"588","Acerv_evm.TU.Segkk1047_pilon.6","GO:0005925"
"594","Acerv_evm.TU.Segkk1048_pilon.15","GO:0005515"
"618","Acerv_evm.TU.Segkk1048_pilon.20","GO:0036297"
"619","Acerv_evm.TU.Segkk1048_pilon.20","GO:0043240"
"620","Acerv_evm.TU.Segkk1048_pilon.22","GO:0005515"
"623","Acerv_evm.TU.Segkk1048_pilon.26","GO:0019843"
"624","Acerv_evm.TU.Segkk1048_pilon.26","GO:0006412"
"625","Acerv_evm.TU.Segkk1048_pilon.26","GO:0003735"
"627","Acerv_evm.TU.Segkk1048_pilon.26","GO:0005840"
"631","Acerv_evm.TU.Segkk1048_pilon.28","GO:0000166"
"632","Acerv_evm.TU.Segkk1048_pilon.28","GO:0004812"
"633","Acerv_evm.TU.Segkk1048_pilon.28","GO:0006418"
"634","Acerv_evm.TU.Segkk1048_pilon.28","GO:0005524"
"635","Acerv_evm.TU.Segkk1048_pilon.8","GO:0003746"
"637","Acerv_evm.TU.Segkk1048_pilon.8","GO:0005515"
"638","Acerv_evm.TU.Segkk1048_pilon.8","GO:0006414"
"642","Acerv_evm.TU.Segkk1049_pilon.2","GO:0016021"
"644","Acerv_evm.TU.Segkk1049_pilon.7","GO:0003824"
"645","Acerv_evm.TU.Segkk105_pilon.18","GO:0046872"
"647","Acerv_evm.TU.Segkk105_pilon.18","GO:0006508"
"648","Acerv_evm.TU.Segkk105_pilon.19","GO:0005525"
"650","Acerv_evm.TU.Segkk105_pilon.19","GO:0003924"
"651","Acerv_evm.TU.Segkk105_pilon.19","GO:0007264"
"653","Acerv_evm.TU.Segkk105_pilon.20","GO:0003924"
"654","Acerv_evm.TU.Segkk105_pilon.20","GO:0007264"
"655","Acerv_evm.TU.Segkk105_pilon.20","GO:0005525"
"658","Acerv_evm.TU.Segkk105_pilon.25","GO:0016301"
"659","Acerv_evm.TU.Segkk105_pilon.25","GO:0016772"
"663","Acerv_evm.TU.Segkk105_pilon.25","GO:0003824"
"703","Acerv_evm.TU.Segkk105_pilon.27","GO:0005515"
"718","Acerv_evm.TU.Segkk105_pilon.7","GO:0043565"
"719","Acerv_evm.TU.Segkk105_pilon.7","GO:0003700"
"720","Acerv_evm.TU.Segkk105_pilon.7","GO:0006355"
"745","Acerv_evm.TU.Segkk105_pilon.9","GO:0016020"
"747","Acerv_evm.TU.Segkk105_pilon.9","GO:0055085"
"748","Acerv_evm.TU.Segkk105_pilon.9","GO:0005216"
"749","Acerv_evm.TU.Segkk105_pilon.9","GO:0005262"
"750","Acerv_evm.TU.Segkk105_pilon.9","GO:0006811"
"752","Acerv_evm.TU.Segkk105_pilon.9","GO:0070588"
"758","Acerv_evm.TU.Segkk1050_pilon.3","GO:0006303"
"759","Acerv_evm.TU.Segkk1050_pilon.3","GO:0005524"
"760","Acerv_evm.TU.Segkk1050_pilon.3","GO:0005515"
"761","Acerv_evm.TU.Segkk1050_pilon.3","GO:0005634"
"763","Acerv_evm.TU.Segkk1050_pilon.3","GO:0006281"
"764","Acerv_evm.TU.Segkk1050_pilon.3","GO:0004677"
"765","Acerv_evm.TU.Segkk1050_pilon.3","GO:0016301"
"766","Acerv_evm.TU.Segkk1050_pilon.3","GO:0003677"
"775","Acerv_evm.TU.Segkk1050_pilon.34","GO:0016021"
"776","Acerv_evm.TU.Segkk1050_pilon.35","GO:0016021"
"777","Acerv_evm.TU.Segkk1050_pilon.40","GO:0006355"
"779","Acerv_evm.TU.Segkk1050_pilon.40","GO:0043565"
"781","Acerv_evm.TU.Segkk1050_pilon.40","GO:0003700"
"804","Acerv_evm.TU.Segkk1050_pilon.5","GO:0005515"
"836","Acerv_evm.TU.Segkk1050_pilon.8","GO:0016020"
"837","Acerv_evm.TU.Segkk1050_pilon.8","GO:0006820"
"843","Acerv_evm.TU.Segkk1050_pilon.8","GO:0005452"
"861","Acerv_evm.TU.Segkk1050_pilon.8","GO:0016021"
"873","Acerv_evm.TU.Segkk1050_pilon.8","GO:0008509"
"889","Acerv_evm.TU.Segkk1053_pilon.2","GO:0005515"
"890","Acerv_evm.TU.Segkk1053_pilon.3","GO:0005515"
"891","Acerv_evm.TU.Segkk1056_pilon.1","GO:0055085"
"892","Acerv_evm.TU.Segkk1056_pilon.1","GO:0022857"
"893","Acerv_evm.TU.Segkk1059_pilon.6","GO:0003677"
"894","Acerv_evm.TU.Segkk1061_pilon.1","GO:0007010"
"895","Acerv_evm.TU.Segkk1061_pilon.1","GO:0051015"
"899","Acerv_evm.TU.Segkk1061_pilon.1","GO:0003779"
"909","Acerv_evm.TU.Segkk1062_pilon.2","GO:0004672"
"910","Acerv_evm.TU.Segkk1062_pilon.2","GO:0016021"
"911","Acerv_evm.TU.Segkk1062_pilon.2","GO:0006468"
"916","Acerv_evm.TU.Segkk1062_pilon.2","GO:0005524"
"917","Acerv_evm.TU.Segkk1065_pilon.6","GO:0003676"
"918","Acerv_evm.TU.Segkk1065_pilon.6","GO:0006397"
"920","Acerv_evm.TU.Segkk1065_pilon.7","GO:0008270"
"921","Acerv_evm.TU.Segkk1065_pilon.7","GO:0004089"
"922","Acerv_evm.TU.Segkk1069_pilon.1","GO:0003676"
"923","Acerv_evm.TU.Segkk1069_pilon.1","GO:0005524"
"924","Acerv_evm.TU.Segkk1070_pilon.1","GO:0005515"
"927","Acerv_evm.TU.Segkk1070_pilon.12","GO:0006397"
"928","Acerv_evm.TU.Segkk1070_pilon.12","GO:0000445"
"929","Acerv_evm.TU.Segkk1070_pilon.3","GO:0007166"
"930","Acerv_evm.TU.Segkk1070_pilon.3","GO:0016021"
"931","Acerv_evm.TU.Segkk1070_pilon.3","GO:0004930"
"935","Acerv_evm.TU.Segkk1070_pilon.3","GO:0007186"
"936","Acerv_evm.TU.Segkk1070_pilon.3","GO:0004888"
"953","Acerv_evm.TU.Segkk1070_pilon.9","GO:0008380"
"954","Acerv_evm.TU.Segkk1070_pilon.9","GO:0005681"
"955","Acerv_evm.TU.Segkk1071_pilon.2","GO:0005515"
"968","Acerv_evm.TU.Segkk1071_pilon.7","GO:0005815"
"969","Acerv_evm.TU.Segkk1072_pilon.13","GO:0032040"
"970","Acerv_evm.TU.Segkk1073_pilon.1","GO:0042981"
"971","Acerv_evm.TU.Segkk1073_pilon.1","GO:0005515"
"1000","Acerv_evm.TU.Segkk1074_pilon.1","GO:0016491"
"1001","Acerv_evm.TU.Segkk1074_pilon.1","GO:0055114"
"1002","Acerv_evm.TU.Segkk1074_pilon.1","GO:0005515"
"1003","Acerv_evm.TU.Segkk1075_pilon.12","GO:0055114"
"1004","Acerv_evm.TU.Segkk1075_pilon.12","GO:0016705"
"1013","Acerv_evm.TU.Segkk1075_pilon.12","GO:0020037"
"1017","Acerv_evm.TU.Segkk1075_pilon.12","GO:0005506"
"1061","Acerv_evm.TU.Segkk1075_pilon.16","GO:0016301"
"1062","Acerv_evm.TU.Segkk1075_pilon.16","GO:0035091"
"1069","Acerv_evm.TU.Segkk1075_pilon.22","GO:0003779"
"1072","Acerv_evm.TU.Segkk1075_pilon.5","GO:0018342"
"1073","Acerv_evm.TU.Segkk1075_pilon.5","GO:0008318"
"1090","Acerv_evm.TU.Segkk1076_pilon.1","GO:0005524"
"1094","Acerv_evm.TU.Segkk1076_pilon.1","GO:0006468"
"1095","Acerv_evm.TU.Segkk1076_pilon.1","GO:0004672"
"1102","Acerv_evm.TU.Segkk1076_pilon.11","GO:0003824"
"1104","Acerv_evm.TU.Segkk1076_pilon.12","GO:0016020"
"1105","Acerv_evm.TU.Segkk1076_pilon.12","GO:0016021"
"1106","Acerv_evm.TU.Segkk1076_pilon.4","GO:0016717"
"1107","Acerv_evm.TU.Segkk1076_pilon.4","GO:0055114"
"1108","Acerv_evm.TU.Segkk1076_pilon.4","GO:0006629"
"1109","Acerv_evm.TU.Segkk1077_pilon.13","GO:0005347"
"1113","Acerv_evm.TU.Segkk1077_pilon.13","GO:0055085"
"1117","Acerv_evm.TU.Segkk1077_pilon.14","GO:0030515"
"1118","Acerv_evm.TU.Segkk1077_pilon.14","GO:0005515"
"1119","Acerv_evm.TU.Segkk1077_pilon.14","GO:0006396"
"1120","Acerv_evm.TU.Segkk1077_pilon.14","GO:0000462"
"1131","Acerv_evm.TU.Segkk1077_pilon.4","GO:0004383"
"1132","Acerv_evm.TU.Segkk1077_pilon.4","GO:0035556"
"1134","Acerv_evm.TU.Segkk1077_pilon.4","GO:0009190"
"1136","Acerv_evm.TU.Segkk1077_pilon.4","GO:0005524"
"1137","Acerv_evm.TU.Segkk1077_pilon.4","GO:0006182"
"1139","Acerv_evm.TU.Segkk1077_pilon.4","GO:0006468"
"1142","Acerv_evm.TU.Segkk1077_pilon.4","GO:0004672"
"1146","Acerv_evm.TU.Segkk1077_pilon.4","GO:0016849"
"1147","Acerv_evm.TU.Segkk1077_pilon.5","GO:0005515"
"1148","Acerv_evm.TU.Segkk1077_pilon.8","GO:0003676"
"1154","Acerv_evm.TU.Segkk1078_pilon.12","GO:0000159"
"1155","Acerv_evm.TU.Segkk1078_pilon.12","GO:0019888"
"1158","Acerv_evm.TU.Segkk1078_pilon.12","GO:0007165"
"1160","Acerv_evm.TU.Segkk1078_pilon.14","GO:0005509"
"1161","Acerv_evm.TU.Segkk1078_pilon.14","GO:0016020"
"1163","Acerv_evm.TU.Segkk1078_pilon.14","GO:0007154"
"1164","Acerv_evm.TU.Segkk1078_pilon.14","GO:0007219"
"1170","Acerv_evm.TU.Segkk1078_pilon.14","GO:0007275"
"1172","Acerv_evm.TU.Segkk1078_pilon.14","GO:0016021"
"1173","Acerv_evm.TU.Segkk1078_pilon.18","GO:0008146"
"1174","Acerv_evm.TU.Segkk1078_pilon.19","GO:0006355"
"1175","Acerv_evm.TU.Segkk1078_pilon.19","GO:0007165"
"1176","Acerv_evm.TU.Segkk1078_pilon.19","GO:0003677"
"1178","Acerv_evm.TU.Segkk1078_pilon.19","GO:0003700"
"1185","Acerv_evm.TU.Segkk1078_pilon.2","GO:0032324"
"1187","Acerv_evm.TU.Segkk1078_pilon.3","GO:0032324"
"1190","Acerv_evm.TU.Segkk1078_pilon.63","GO:0005515"
"1250","Acerv_evm.TU.Segkk1078_pilon.8","GO:0005515"
"1254","Acerv_evm.TU.Segkk1079_pilon.11","GO:0016573"
"1255","Acerv_evm.TU.Segkk1079_pilon.11","GO:0004402"
"1256","Acerv_evm.TU.Segkk1079_pilon.11","GO:0006355"
"1260","Acerv_evm.TU.Segkk1079_pilon.14","GO:0006351"
"1262","Acerv_evm.TU.Segkk1079_pilon.14","GO:0003676"
"1263","Acerv_evm.TU.Segkk1079_pilon.14","GO:0008270"
"1264","Acerv_evm.TU.Segkk1079_pilon.14","GO:0006355"
"1266","Acerv_evm.TU.Segkk1079_pilon.14","GO:0005634"
"1284","Acerv_evm.TU.Segkk1079_pilon.2","GO:0004601"
"1285","Acerv_evm.TU.Segkk1079_pilon.2","GO:0020037"
"1286","Acerv_evm.TU.Segkk1079_pilon.2","GO:0055114"
"1287","Acerv_evm.TU.Segkk1079_pilon.2","GO:0006979"
"1288","Acerv_evm.TU.Segkk1079_pilon.21","GO:0007186"
"1289","Acerv_evm.TU.Segkk1079_pilon.21","GO:0004930"
"1293","Acerv_evm.TU.Segkk1079_pilon.21","GO:0016021"
"1311","Acerv_evm.TU.Segkk1079_pilon.25","GO:0016021"
"1312","Acerv_evm.TU.Segkk1079_pilon.25","GO:0007186"
"1315","Acerv_evm.TU.Segkk1079_pilon.25","GO:0004930"
"1334","Acerv_evm.TU.Segkk1079_pilon.26","GO:0006508"
"1336","Acerv_evm.TU.Segkk1079_pilon.26","GO:0008270"
"1337","Acerv_evm.TU.Segkk1079_pilon.26","GO:0008237"
"1341","Acerv_evm.TU.Segkk1079_pilon.27","GO:0006508"
"1342","Acerv_evm.TU.Segkk1079_pilon.27","GO:0008234"
"1351","Acerv_evm.TU.Segkk1079_pilon.29","GO:0006508"
"1353","Acerv_evm.TU.Segkk1079_pilon.29","GO:0008234"
"1355","Acerv_evm.TU.Segkk1079_pilon.3","GO:0055114"
"1356","Acerv_evm.TU.Segkk1079_pilon.3","GO:0006979"
"1357","Acerv_evm.TU.Segkk1079_pilon.3","GO:0004601"
"1358","Acerv_evm.TU.Segkk1079_pilon.3","GO:0020037"
"1359","Acerv_evm.TU.Segkk1079_pilon.5","GO:0004601"
"1360","Acerv_evm.TU.Segkk1079_pilon.5","GO:0006979"
"1361","Acerv_evm.TU.Segkk1079_pilon.5","GO:0055114"
"1363","Acerv_evm.TU.Segkk1079_pilon.5","GO:0020037"
"1367","Acerv_evm.TU.Segkk1079_pilon.8","GO:0006351"
"1368","Acerv_evm.TU.Segkk1079_pilon.8","GO:0006355"
"1369","Acerv_evm.TU.Segkk1081_pilon.1","GO:0005515"
"1376","Acerv_evm.TU.Segkk1081_pilon.2","GO:0046872"
"1387","Acerv_evm.TU.Segkk1081_pilon.5","GO:0005515"
"1388","Acerv_evm.TU.Segkk1081_pilon.6","GO:0042981"
"1389","Acerv_evm.TU.Segkk1081_pilon.6","GO:0005515"
"1390","Acerv_evm.TU.Segkk1081_pilon.6","GO:0008270"
"1391","Acerv_evm.TU.Segkk1081_pilon.6","GO:0007165"
"1405","Acerv_evm.TU.Segkk1090_pilon.1","GO:0005509"
"1406","Acerv_evm.TU.Segkk1090_pilon.1","GO:0005515"
"1410","Acerv_evm.TU.Segkk1090_pilon.1","GO:0016020"
"1422","Acerv_evm.TU.Segkk1092_pilon.4","GO:0016020"
"1423","Acerv_evm.TU.Segkk1092_pilon.4","GO:0006486"
"1424","Acerv_evm.TU.Segkk1092_pilon.4","GO:0008417"
"1425","Acerv_evm.TU.Segkk1092_pilon.6","GO:0005509"
"1426","Acerv_evm.TU.Segkk1092_pilon.7","GO:0004867"
"1435","Acerv_evm.TU.Segkk1093_pilon.1","GO:0005576"
"1436","Acerv_evm.TU.Segkk1093_pilon.1","GO:0005615"
"1439","Acerv_evm.TU.Segkk1093_pilon.1","GO:0005515"
"1440","Acerv_evm.TU.Segkk1093_pilon.1","GO:0004866"
"1443","Acerv_evm.TU.Segkk110_pilon.3","GO:0005634"
"1445","Acerv_evm.TU.Segkk110_pilon.6","GO:0009247"
"1446","Acerv_evm.TU.Segkk110_pilon.6","GO:0001733"
"1447","Acerv_evm.TU.Segkk110_pilon.6","GO:0016021"
"1448","Acerv_evm.TU.Segkk1100_pilon.2","GO:0007041"
"1449","Acerv_evm.TU.Segkk1100_pilon.2","GO:0038023"
"1450","Acerv_evm.TU.Segkk1100_pilon.2","GO:0005537"
"1484","Acerv_evm.TU.Segkk1101_pilon.1","GO:0005515"
"1488","Acerv_evm.TU.Segkk1104_pilon.1","GO:0004672"
"1490","Acerv_evm.TU.Segkk1104_pilon.1","GO:0005524"
"1492","Acerv_evm.TU.Segkk1104_pilon.1","GO:0006468"
"1499","Acerv_evm.TU.Segkk1104_pilon.2","GO:0006468"
"1501","Acerv_evm.TU.Segkk1104_pilon.2","GO:0005524"
"1503","Acerv_evm.TU.Segkk1104_pilon.2","GO:0004672"
"1510","Acerv_evm.TU.Segkk1104_pilon.3","GO:0016620"
"1511","Acerv_evm.TU.Segkk1104_pilon.3","GO:0055114"
"1526","Acerv_evm.TU.Segkk1106_pilon.1","GO:0005515"
"1529","Acerv_evm.TU.Segkk1106_pilon.1","GO:0008270"
"1532","Acerv_evm.TU.Segkk1106_pilon.1","GO:0007165"
"1534","Acerv_evm.TU.Segkk1106_pilon.1","GO:0042981"
"1535","Acerv_evm.TU.Segkk1108_pilon.3","GO:0005515"
"1543","Acerv_evm.TU.Segkk1113_pilon.1","GO:0006468"
"1544","Acerv_evm.TU.Segkk1113_pilon.1","GO:0005524"
