"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"962","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21777.t1","eye development","BP",2.16e-06,-2.325128055,0.000351856,"MidvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"963","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21777.t1","eye development","BP",2.16e-06,-1.71986218,0.006961107,"CvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"964","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g3583.t2","eye development","BP",2.16e-06,-1.993480907,0.021306437,"CvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"965","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g3583.t2","eye development","BP",2.16e-06,-3.036148498,0.000201771,"MidvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"966","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g3583.t1","eye development","BP",2.16e-06,-3.036148498,0.000201771,"MidvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"967","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g3585.t1","eye development","BP",2.16e-06,-1.252699751,0.0256623,"MidvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"968","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21773.t2","eye development","BP",2.16e-06,-0.942096791,0.024509187,"MidvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"969","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21773.t2","eye development","BP",2.16e-06,-0.765749291,0.028423234,"CvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"970","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21777.t2","eye development","BP",2.16e-06,-1.71986218,0.006961107,"CvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"971","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g3583.t1","eye development","BP",2.16e-06,-1.993480907,0.021306437,"CvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"972","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21773.t1","eye development","BP",2.16e-06,-0.765749291,0.028423234,"CvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"973","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21777.t2","eye development","BP",2.16e-06,-2.325128055,0.000351856,"MidvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"974","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21776.t1","eye development","BP",2.16e-06,-1.219749313,0.024562906,"CvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"975","GO:0001654","Pocillopora_acuta_HIv1_PredGene_g21773.t1","eye development","BP",2.16e-06,-0.942096791,0.024509187,"MidvsHigh","P.acuta","Hawaii","eye development","developmental processes","P"
"980","GO:0001659","Pocillopora_acuta_HIv1_PredGene_g11986.t1","temperature homeostasis","BP",0.045491102,0.821594374,0.022904824,"CvsHigh","P.acuta","Hawaii","temperature homeostasis","other biological processes","P"
"981","GO:0001659","Pocillopora_acuta_HIv1_PredGene_g22696.t1","temperature homeostasis","BP",0.045491102,-1.992955037,0.000133842,"CvsMid","P.acuta","Hawaii","temperature homeostasis","other biological processes","P"
"982","GO:0001659","Pocillopora_acuta_HIv1_PredGene_g22696.t1","temperature homeostasis","BP",0.045491102,1.748891501,0.0256623,"MidvsHigh","P.acuta","Hawaii","temperature homeostasis","other biological processes","P"
"1023","GO:0001710","Pocillopora_acuta_HIv1_PredGene_g21776.t1","mesodermal cell fate commitment","BP",0.003838544,-1.219749313,0.024562906,"CvsHigh","P.acuta","Hawaii","mesodermal cell fate commitment","developmental processes","P"
"1024","GO:0001710","Pocillopora_acuta_HIv1_PredGene_g3585.t1","mesodermal cell fate commitment","BP",0.003838544,-1.089958039,0.014937637,"CvsHigh","P.acuta","Hawaii","mesodermal cell fate commitment","developmental processes","P"
"1025","GO:0001710","Pocillopora_acuta_HIv1_PredGene_g3585.t1","mesodermal cell fate commitment","BP",0.003838544,-1.252699751,0.0256623,"MidvsHigh","P.acuta","Hawaii","mesodermal cell fate commitment","developmental processes","P"
"1077","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g21278.t1","neuron migration","BP",0.032238172,-2.205565231,0.004091655,"CvsMid","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1078","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g21278.t1","neuron migration","BP",0.032238172,-2.245367947,0.001976755,"CvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1079","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g3583.t1","neuron migration","BP",0.032238172,-1.993480907,0.021306437,"CvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1080","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g12087.t1","neuron migration","BP",0.032238172,1.58446803,0.000113344,"CvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1081","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g21407.t1","neuron migration","BP",0.032238172,-0.994314772,0.0453007,"CvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1082","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g808.t1","neuron migration","BP",0.032238172,-1.321111667,0.036919171,"CvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1083","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g3583.t1","neuron migration","BP",0.032238172,-3.036148498,0.000201771,"MidvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1084","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g3583.t2","neuron migration","BP",0.032238172,-3.036148498,0.000201771,"MidvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1085","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g28160.t1","neuron migration","BP",0.032238172,1.564500504,0.000145701,"CvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1086","GO:0001764","Pocillopora_acuta_HIv1_PredGene_g3583.t2","neuron migration","BP",0.032238172,-1.993480907,0.021306437,"CvsHigh","P.acuta","Hawaii","neuron migration","developmental processes","P"
"1236","GO:0001893","Pocillopora_acuta_HIv1_PredGene_g28160.t1","maternal placenta development","BP",0.009481798,1.564500504,0.000145701,"CvsHigh","P.acuta","Hawaii","maternal placenta development","developmental processes","P"
"1237","GO:0001893","Pocillopora_acuta_HIv1_PredGene_g12087.t1","maternal placenta development","BP",0.009481798,1.58446803,0.000113344,"CvsHigh","P.acuta","Hawaii","maternal placenta development","developmental processes","P"
"1284","GO:0001937","Pocillopora_acuta_HIv1_PredGene_g28160.t1","negative regulation of endothelial cell proliferation","BP",0.02060463,1.564500504,0.000145701,"CvsHigh","P.acuta","Hawaii","negative regulation of endothelial cell proliferation","cell cycle and proliferation","P"
"1285","GO:0001937","Pocillopora_acuta_HIv1_PredGene_g18847.t1","negative regulation of endothelial cell proliferation","BP",0.02060463,1.069302646,0.001560326,"CvsHigh","P.acuta","Hawaii","negative regulation of endothelial cell proliferation","cell cycle and proliferation","P"
"1286","GO:0001937","Pocillopora_acuta_HIv1_PredGene_g12087.t1","negative regulation of endothelial cell proliferation","BP",0.02060463,1.58446803,0.000113344,"CvsHigh","P.acuta","Hawaii","negative regulation of endothelial cell proliferation","cell cycle and proliferation","P"
"1292","GO:0001944","Pocillopora_acuta_HIv1_PredGene_g21777.t1","vasculature development","BP",0.044774057,-1.71986218,0.006961107,"CvsHigh","P.acuta","Hawaii","vasculature development","developmental processes","P"
"1293","GO:0001944","Pocillopora_acuta_HIv1_PredGene_g3583.t2","vasculature development","BP",0.044774057,-3.036148498,0.000201771,"MidvsHigh","P.acuta","Hawaii","vasculature development","developmental processes","P"
"1294","GO:0001944","Pocillopora_acuta_HIv1_PredGene_g21777.t2","vasculature development","BP",0.044774057,-2.325128055,0.000351856,"MidvsHigh","P.acuta","Hawaii","vasculature development","developmental processes","P"
"1295","GO:0001944","Pocillopora_acuta_HIv1_PredGene_g21777.t2","vasculature development","BP",0.044774057,-1.71986218,0.006961107,"CvsHigh","P.acuta","Hawaii","vasculature development","developmental processes","P"
"1296","GO:0001944","Pocillopora_acuta_HIv1_PredGene_g3583.t2","vasculature development","BP",0.044774057,-1.993480907,0.021306437,"CvsHigh","P.acuta","Hawaii","vasculature development","developmental processes","P"
"1297","GO:0001944","Pocillopora_acuta_HIv1_PredGene_g21777.t1","vasculature development","BP",0.044774057,-2.325128055,0.000351856,"MidvsHigh","P.acuta","Hawaii","vasculature development","developmental processes","P"
"1298","GO:0001945","Pocillopora_acuta_HIv1_PredGene_g22696.t1","lymph vessel development","BP",0.023841342,-1.992955037,0.000133842,"CvsMid","P.acuta","Hawaii","lymph vessel development","developmental processes","P"
"1299","GO:0001945","Pocillopora_acuta_HIv1_PredGene_g28160.t1","lymph vessel development","BP",0.023841342,1.564500504,0.000145701,"CvsHigh","P.acuta","Hawaii","lymph vessel development","developmental processes","P"
"1300","GO:0001945","Pocillopora_acuta_HIv1_PredGene_g22696.t1","lymph vessel development","BP",0.023841342,1.748891501,0.0256623,"MidvsHigh","P.acuta","Hawaii","lymph vessel development","developmental processes","P"
"1301","GO:0001945","Pocillopora_acuta_HIv1_PredGene_g12087.t1","lymph vessel development","BP",0.023841342,1.58446803,0.000113344,"CvsHigh","P.acuta","Hawaii","lymph vessel development","developmental processes","P"
"1308","GO:0001952","Pocillopora_acuta_HIv1_PredGene_22960_t","regulation of cell-matrix adhesion","BP",2.81e-05,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","regulation of cell-matrix adhesion","cell adhesion","P"
"1309","GO:0001952","Pocillopora_acuta_HIv1_PredGene_g28764.t1","regulation of cell-matrix adhesion","BP",2.81e-05,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","regulation of cell-matrix adhesion","cell adhesion","P"
"1310","GO:0001952","Pocillopora_acuta_HIv1_PredGene_g28764.t2","regulation of cell-matrix adhesion","BP",2.81e-05,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","regulation of cell-matrix adhesion","cell adhesion","P"
"1311","GO:0001952","Pocillopora_acuta_HIv1_PredGene_g28764.t3","regulation of cell-matrix adhesion","BP",2.81e-05,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","regulation of cell-matrix adhesion","cell adhesion","P"
"1480","GO:0002098","Pocillopora_acuta_HIv1_PredGene_g21093.t2","tRNA wobble uridine modification","BP",7.15e-05,2.20460527,6.09e-12,"CvsHigh","P.acuta","Hawaii","tRNA wobble uridine modification","RNA metabolism","P"
"1481","GO:0002098","Pocillopora_acuta_HIv1_PredGene_g9372.t2","tRNA wobble uridine modification","BP",7.15e-05,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","tRNA wobble uridine modification","RNA metabolism","P"
"1482","GO:0002098","Pocillopora_acuta_HIv1_PredGene_g21093.t1","tRNA wobble uridine modification","BP",7.15e-05,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","tRNA wobble uridine modification","RNA metabolism","P"
"1483","GO:0002098","Pocillopora_acuta_HIv1_PredGene_g9372.t1","tRNA wobble uridine modification","BP",7.15e-05,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","tRNA wobble uridine modification","RNA metabolism","P"
"1484","GO:0002098","Pocillopora_acuta_HIv1_PredGene_g21093.t2","tRNA wobble uridine modification","BP",7.15e-05,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","tRNA wobble uridine modification","RNA metabolism","P"
"1485","GO:0002098","Pocillopora_acuta_HIv1_PredGene_g9372.t2","tRNA wobble uridine modification","BP",7.15e-05,2.992668601,1.02e-24,"CvsHigh","P.acuta","Hawaii","tRNA wobble uridine modification","RNA metabolism","P"
"1486","GO:0002098","Pocillopora_acuta_HIv1_PredGene_g9372.t1","tRNA wobble uridine modification","BP",7.15e-05,2.992668601,1.02e-24,"CvsHigh","P.acuta","Hawaii","tRNA wobble uridine modification","RNA metabolism","P"
"1487","GO:0002098","Pocillopora_acuta_HIv1_PredGene_g21093.t1","tRNA wobble uridine modification","BP",7.15e-05,2.20460527,6.09e-12,"CvsHigh","P.acuta","Hawaii","tRNA wobble uridine modification","RNA metabolism","P"
"1532","GO:0002143","Pocillopora_acuta_HIv1_PredGene_g9372.t2","tRNA wobble position uridine thiolation","BP",5.94e-07,2.992668601,1.02e-24,"CvsHigh","P.acuta","Hawaii","wobble position uridine thiolation","RNA metabolism","P"
"1533","GO:0002143","Pocillopora_acuta_HIv1_PredGene_g21093.t1","tRNA wobble position uridine thiolation","BP",5.94e-07,2.20460527,6.09e-12,"CvsHigh","P.acuta","Hawaii","wobble position uridine thiolation","RNA metabolism","P"
"1534","GO:0002143","Pocillopora_acuta_HIv1_PredGene_g9372.t1","tRNA wobble position uridine thiolation","BP",5.94e-07,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","wobble position uridine thiolation","RNA metabolism","P"
"1535","GO:0002143","Pocillopora_acuta_HIv1_PredGene_g9372.t2","tRNA wobble position uridine thiolation","BP",5.94e-07,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","wobble position uridine thiolation","RNA metabolism","P"
"1536","GO:0002143","Pocillopora_acuta_HIv1_PredGene_g9372.t1","tRNA wobble position uridine thiolation","BP",5.94e-07,2.992668601,1.02e-24,"CvsHigh","P.acuta","Hawaii","wobble position uridine thiolation","RNA metabolism","P"
"1537","GO:0002143","Pocillopora_acuta_HIv1_PredGene_g21093.t1","tRNA wobble position uridine thiolation","BP",5.94e-07,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","wobble position uridine thiolation","RNA metabolism","P"
"1538","GO:0002143","Pocillopora_acuta_HIv1_PredGene_g21093.t2","tRNA wobble position uridine thiolation","BP",5.94e-07,2.20460527,6.09e-12,"CvsHigh","P.acuta","Hawaii","wobble position uridine thiolation","RNA metabolism","P"
"1539","GO:0002143","Pocillopora_acuta_HIv1_PredGene_g21093.t2","tRNA wobble position uridine thiolation","BP",5.94e-07,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","wobble position uridine thiolation","RNA metabolism","P"
"1547","GO:0002168","Pocillopora_acuta_HIv1_PredGene_g32103.t1","instar larval development","BP",0.013160631,-1.405268033,0.010304785,"CvsHigh","P.acuta","Hawaii","instar larval development","developmental processes","P"
"1548","GO:0002168","Pocillopora_acuta_HIv1_PredGene_17795_t","instar larval development","BP",0.013160631,1.197004505,0.011842726,"CvsHigh","P.acuta","Hawaii","instar larval development","developmental processes","P"
"2180","GO:0002785","Pocillopora_acuta_HIv1_PredGene_g4343.t1","negative regulation of antimicrobial peptide production","BP",0.019655261,-1.465256171,2.32e-07,"CvsHigh","P.acuta","Hawaii","negative regulation of antimicrobial peptide production","other biological processes","P"
"2181","GO:0002785","Pocillopora_acuta_HIv1_PredGene_g4343.t1","negative regulation of antimicrobial peptide production","BP",0.019655261,-1.64204709,8.26e-10,"CvsMid","P.acuta","Hawaii","negative regulation of antimicrobial peptide production","other biological processes","P"
"2361","GO:0003012","Pocillopora_acuta_HIv1_PredGene_g17591.t1","muscle system process","BP",0.022006351,1.089399705,0.0018852,"CvsHigh","P.acuta","Hawaii","muscle system process","other biological processes","P"
"2435","GO:0003084","Pocillopora_acuta_HIv1_PredGene_g28160.t1","positive regulation of systemic arterial blood pressure","BP",0.04215015,1.564500504,0.000145701,"CvsHigh","P.acuta","Hawaii","positive regulation of systemic arterial blood pressure","other biological processes","P"
"2436","GO:0003084","Pocillopora_acuta_HIv1_PredGene_g12087.t1","positive regulation of systemic arterial blood pressure","BP",0.04215015,1.58446803,0.000113344,"CvsHigh","P.acuta","Hawaii","positive regulation of systemic arterial blood pressure","other biological processes","P"
"2479","GO:0003197","Pocillopora_acuta_HIv1_PredGene_g1988.t1","endocardial cushion development","BP",0.02510299,-1.282455905,0.032869674,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2480","GO:0003197","Pocillopora_acuta_HIv1_PredGene_g18847.t1","endocardial cushion development","BP",0.02510299,1.069302646,0.001560326,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2481","GO:0003197","Pocillopora_acuta_HIv1_PredGene_g1988.t1","endocardial cushion development","BP",0.02510299,-1.59403568,0.002813449,"CvsMid","P.acuta","Hawaii",NA,NA,NA
"2482","GO:0003338","Pocillopora_acuta_HIv1_PredGene_g21777.t2","metanephros morphogenesis","BP",0.000255547,-1.71986218,0.006961107,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2483","GO:0003338","Pocillopora_acuta_HIv1_PredGene_g21777.t2","metanephros morphogenesis","BP",0.000255547,-2.325128055,0.000351856,"MidvsHigh","P.acuta","Hawaii",NA,NA,NA
"2484","GO:0003338","Pocillopora_acuta_HIv1_PredGene_g3583.t2","metanephros morphogenesis","BP",0.000255547,-3.036148498,0.000201771,"MidvsHigh","P.acuta","Hawaii",NA,NA,NA
"2485","GO:0003338","Pocillopora_acuta_HIv1_PredGene_g3583.t2","metanephros morphogenesis","BP",0.000255547,-1.993480907,0.021306437,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2486","GO:0003338","Pocillopora_acuta_HIv1_PredGene_g21777.t1","metanephros morphogenesis","BP",0.000255547,-2.325128055,0.000351856,"MidvsHigh","P.acuta","Hawaii",NA,NA,NA
"2487","GO:0003338","Pocillopora_acuta_HIv1_PredGene_g21777.t1","metanephros morphogenesis","BP",0.000255547,-1.71986218,0.006961107,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2488","GO:0003339","Pocillopora_acuta_HIv1_PredGene_g21777.t2","regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis","BP",0.000160121,-1.71986218,0.006961107,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2489","GO:0003339","Pocillopora_acuta_HIv1_PredGene_g21777.t2","regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis","BP",0.000160121,-2.325128055,0.000351856,"MidvsHigh","P.acuta","Hawaii",NA,NA,NA
"2490","GO:0003339","Pocillopora_acuta_HIv1_PredGene_g3583.t1","regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis","BP",0.000160121,-1.993480907,0.021306437,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2491","GO:0003339","Pocillopora_acuta_HIv1_PredGene_g3583.t1","regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis","BP",0.000160121,-3.036148498,0.000201771,"MidvsHigh","P.acuta","Hawaii",NA,NA,NA
"2492","GO:0003416","Pocillopora_acuta_HIv1_PredGene_22960_t","endochondral bone growth","BP",0.000596885,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2493","GO:0003416","Pocillopora_acuta_HIv1_PredGene_g28764.t3","endochondral bone growth","BP",0.000596885,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2494","GO:0003416","Pocillopora_acuta_HIv1_PredGene_g28764.t1","endochondral bone growth","BP",0.000596885,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2495","GO:0003416","Pocillopora_acuta_HIv1_PredGene_g28764.t2","endochondral bone growth","BP",0.000596885,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2496","GO:0003417","Pocillopora_acuta_HIv1_PredGene_g16052.t1","growth plate cartilage development","BP",0.009549759,0.921335347,0.040559084,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"2497","GO:0003417","Pocillopora_acuta_HIv1_PredGene_g18847.t1","growth plate cartilage development","BP",0.009549759,1.069302646,0.001560326,"CvsHigh","P.acuta","Hawaii",NA,NA,NA
"4537","GO:0005979","Pocillopora_acuta_HIv1_PredGene_g32194.t1","regulation of glycogen biosynthetic process","BP",0.008033829,1.460197412,0.001920076,"CvsHigh","P.acuta","Hawaii","regulation of glycogen biosynthetic process","other metabolic processes","P"
"4538","GO:0005979","Pocillopora_acuta_HIv1_PredGene_g24448.t1","regulation of glycogen biosynthetic process","BP",0.008033829,1.336203253,0.00166789,"CvsHigh","P.acuta","Hawaii","regulation of glycogen biosynthetic process","other metabolic processes","P"
"4540","GO:0005981","Pocillopora_acuta_HIv1_PredGene_g32194.t1","regulation of glycogen catabolic process","BP",0.003961682,1.460197412,0.001920076,"CvsHigh","P.acuta","Hawaii","regulation of glycogen catabolic process","other metabolic processes","P"
"4541","GO:0005981","Pocillopora_acuta_HIv1_PredGene_g24448.t1","regulation of glycogen catabolic process","BP",0.003961682,1.336203253,0.00166789,"CvsHigh","P.acuta","Hawaii","regulation of glycogen catabolic process","other metabolic processes","P"
"4822","GO:0006287","Pocillopora_acuta_HIv1_PredGene_g19464.t2","base-excision repair, gap-filling","BP",0.008282523,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","base-excision repair, gap-filling","stress response","P"
"4823","GO:0006287","Pocillopora_acuta_HIv1_PredGene_g19464.t2","base-excision repair, gap-filling","BP",0.008282523,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","base-excision repair, gap-filling","DNA metabolism","P"
"4824","GO:0006287","Pocillopora_acuta_HIv1_PredGene_g19464.t1","base-excision repair, gap-filling","BP",0.008282523,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","base-excision repair, gap-filling","stress response","P"
"4825","GO:0006287","Pocillopora_acuta_HIv1_PredGene_g19464.t1","base-excision repair, gap-filling","BP",0.008282523,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","base-excision repair, gap-filling","DNA metabolism","P"
"4862","GO:0006311","Pocillopora_acuta_HIv1_PredGene_g22418.t1","meiotic gene conversion","BP",0.007949446,-1.526626544,0.009804735,"CvsHigh","P.acuta","Hawaii","meiotic gene conversion","DNA metabolism","P"
"4863","GO:0006311","Pocillopora_acuta_HIv1_PredGene_g22418.t1","meiotic gene conversion","BP",0.007949446,-1.526626544,0.009804735,"CvsHigh","P.acuta","Hawaii","meiotic gene conversion","cell cycle and proliferation","P"
