gene_id,length
Montipora_capitata_PredGene_g18133.t1,498
Montipora_capitata_PredGene_g29720.t1,898
Montipora_capitata_PredGene_g17529.t1,2394
Montipora_capitata_PredGene_g17525.t1,1119
Montipora_capitata_PredGene_g17530.t1,1432
Montipora_capitata_PredGene_g780.t1,441
Montipora_capitata_PredGene_g781.t1,693
Montipora_capitata_PredGene_g782.t1,489
Montipora_capitata_PredGene_adi2mcaRNA3297_R9.t1,963
Montipora_capitata_PredGene_g784.t1,375
Montipora_capitata_PredGene_g785.t1,900
Montipora_capitata_PredGene_g32170.t1,226
Montipora_capitata_PredGene_g44346.t1,288
Montipora_capitata_PredGene_g794.t1,1113
Montipora_capitata_PredGene_g795.t1,1110
Montipora_capitata_PredGene_g796.t1,780
Montipora_capitata_PredGene_g797.t1,282
Montipora_capitata_PredGene_g798.t1,747
Montipora_capitata_PredGene_g799.t1,531
Montipora_capitata_PredGene_g800.t1,1302
Montipora_capitata_PredGene_g801.t1,1197
Montipora_capitata_PredGene_g802.t1,1309
Montipora_capitata_PredGene_g804.t1,387
Montipora_capitata_PredGene_adi2mcaRNA34621_R4.t1,660
Montipora_capitata_PredGene_g806.t1,378
Montipora_capitata_PredGene_g808.t1,282
Montipora_capitata_PredGene_g21173.t1,297
Montipora_capitata_PredGene_g19455.t1,342
Montipora_capitata_PredGene_g19771.t1,1955
Montipora_capitata_PredGene_g68823.t1,594
Montipora_capitata_PredGene_adi2mcaRNA16806_R7.t1,297
Montipora_capitata_PredGene_g65743.t1,285
Montipora_capitata_PredGene_g38731.t1,436
Montipora_capitata_PredGene_adi2mcaRNA13436_R0.t1,900
Montipora_capitata_PredGene_g65741.t1,456
Montipora_capitata_PredGene_g65740.t1,514
Montipora_capitata_PredGene_g65739.t1,781
Montipora_capitata_PredGene_adi2mcaRNA38026_R8.t1,1257
Montipora_capitata_PredGene_g65737.t1,1113
Montipora_capitata_PredGene_g65736.t1,204
Montipora_capitata_PredGene_g65734.t1,681
Montipora_capitata_PredGene_g65733.t1,1188
Montipora_capitata_PredGene_g65732.t1,399
Montipora_capitata_PredGene_g65731.t1,201
Montipora_capitata_PredGene_g65730.t1,1059
Montipora_capitata_PredGene_g65729.t1,360
Montipora_capitata_PredGene_g65728.t1,528
Montipora_capitata_PredGene_g53862.t1,537
Montipora_capitata_PredGene_g16227.t1,309
Montipora_capitata_PredGene_g12144.t1,818
Montipora_capitata_PredGene_g23040.t1,720
Montipora_capitata_PredGene_adi2mcaRNA39477_R1.t1,3126
Montipora_capitata_PredGene_adi2mcaRNA39158_R9.t1,118
Montipora_capitata_PredGene_g28751.t1,896
Montipora_capitata_PredGene_g37548.t1,280
Montipora_capitata_PredGene_g1521.t1,1664
Montipora_capitata_PredGene_g35743.t1,401
Montipora_capitata_PredGene_g4496.t1,536
Montipora_capitata_PredGene_g46884.t1,445
Montipora_capitata_PredGene_g9680.t1,321
Montipora_capitata_PredGene_g20550.t1,115
Montipora_capitata_PredGene_g20551.t1,1260
Montipora_capitata_PredGene_g20552.t1,525
Montipora_capitata_PredGene_g20553.t1,1746
Montipora_capitata_PredGene_g20554.t1,3054
Montipora_capitata_PredGene_g20555.t1,405
Montipora_capitata_PredGene_g68948.t1,294
Montipora_capitata_PredGene_g68950.t1,354
Montipora_capitata_PredGene_g68951.t1,593
Montipora_capitata_PredGene_g68952.t1,207
Montipora_capitata_PredGene_g68953.t1,240
Montipora_capitata_PredGene_g68954.t1,582
Montipora_capitata_PredGene_g68955.t1,525
Montipora_capitata_PredGene_adi2mcaRNA5210_R7.t1,528
Montipora_capitata_PredGene_adi2mcaRNA28366_R0.t1,642
Montipora_capitata_PredGene_adi2mcaRNA39104_R6.t1,408
Montipora_capitata_PredGene_g60384.t1,528
Montipora_capitata_PredGene_g60385.t1,3867
Montipora_capitata_PredGene_g60386.t1,490
Montipora_capitata_PredGene_g3957.t1,1002
Montipora_capitata_PredGene_g67550.t1,636
Montipora_capitata_PredGene_g17460.t1,420
Montipora_capitata_PredGene_g4839.t1,55
Montipora_capitata_PredGene_g70791.t1,1863
Montipora_capitata_PredGene_adi2mcaRNA17116_R1.t1,573
Montipora_capitata_PredGene_g21030.t1,295
Montipora_capitata_PredGene_g21029.t1,780
Montipora_capitata_PredGene_g62751.t1,303
Montipora_capitata_PredGene_g62743.t1,175
Montipora_capitata_PredGene_g62752.t1,1659
Montipora_capitata_PredGene_adi2mcaRNA16393_R7.t1,368
Montipora_capitata_PredGene_adi2mcaRNA8067_R2.t1,1544
Montipora_capitata_PredGene_g62753.t1,851
Montipora_capitata_PredGene_g62754.t1,330
Montipora_capitata_PredGene_g62755.t1,840
Montipora_capitata_PredGene_g62756.t1,348
Montipora_capitata_PredGene_g62757.t1,708
Montipora_capitata_PredGene_g2846.t1,411
Montipora_capitata_PredGene_g2847.t1,780
Montipora_capitata_PredGene_g917.t1,830
Montipora_capitata_PredGene_g62750.t1,744
Montipora_capitata_PredGene_adi2mcaRNA24376_R6.t1,582
Montipora_capitata_PredGene_g20571.t1,204
Montipora_capitata_PredGene_adi2mcaRNA35085_R8.t1,197
Montipora_capitata_PredGene_adi2mcaRNA32123_R7.t1,1404
Montipora_capitata_PredGene_g22747.t1,1488
Montipora_capitata_PredGene_g37084.t1,1089
Montipora_capitata_PredGene_g8824.t1,1026
Montipora_capitata_PredGene_g8829.t1,784
Montipora_capitata_PredGene_g8830.t1,980
Montipora_capitata_PredGene_g12353.t1,2544
Montipora_capitata_PredGene_g12354.t1,1971
Montipora_capitata_PredGene_g12355.t1,1038
Montipora_capitata_PredGene_g12356.t1,4878
Montipora_capitata_PredGene_g12357.t1,1011
Montipora_capitata_PredGene_g12358.t1,3540
Montipora_capitata_PredGene_g16892.t1,1032
Montipora_capitata_PredGene_g16893.t1,5682
Montipora_capitata_PredGene_g16894.t1,261
Montipora_capitata_PredGene_g16895.t1,5958
Montipora_capitata_PredGene_g16896.t1,1314
Montipora_capitata_PredGene_g16897.t1,990
Montipora_capitata_PredGene_g252.t1,1057
Montipora_capitata_PredGene_adi2mcaRNA36695_R4.t1,870
Montipora_capitata_PredGene_g44253.t1,1064
Montipora_capitata_PredGene_adi2mcaRNA28363_R3.t1,981
Montipora_capitata_PredGene_g11241.t1,4108
Montipora_capitata_PredGene_g14586.t1,432
Montipora_capitata_PredGene_g14096.t1,143
Montipora_capitata_PredGene_g14097.t1,492
Montipora_capitata_PredGene_g14098.t1,612
Montipora_capitata_PredGene_g14099.t1,309
Montipora_capitata_PredGene_g14100.t1,1080
Montipora_capitata_PredGene_g14101.t1,2265
Montipora_capitata_PredGene_g14102.t1,399
Montipora_capitata_PredGene_g14103.t1,870
Montipora_capitata_PredGene_g14104.t1,330
Montipora_capitata_PredGene_g14105.t1,825
Montipora_capitata_PredGene_g41448.t1,1188
Montipora_capitata_PredGene_g41447.t1,713
Montipora_capitata_PredGene_g41446.t1,546
Montipora_capitata_PredGene_g41445.t1,558
Montipora_capitata_PredGene_g19189.t1,362
Montipora_capitata_PredGene_g19190.t1,619
Montipora_capitata_PredGene_g13713.t1,500
Montipora_capitata_PredGene_adi2mcaRNA6187_R5.t1,1237
Montipora_capitata_PredGene_g55047.t1,1121
Montipora_capitata_PredGene_g61172.t1,141
Montipora_capitata_PredGene_g31831.t1,485
Montipora_capitata_PredGene_g13793.t1,691
Montipora_capitata_PredGene_g15519.t1,759
Montipora_capitata_PredGene_g16740.t1,396
Montipora_capitata_PredGene_g17067.t1,417
Montipora_capitata_PredGene_adi2mcaRNA18098_R9.t1,1296
Montipora_capitata_PredGene_adi2mcaRNA41000_R9.t1,2169
Montipora_capitata_PredGene_g34900.t1,585
Montipora_capitata_PredGene_g20629.t1,525
Montipora_capitata_PredGene_g30440.t1,1569
Montipora_capitata_PredGene_g20743.t1,261
Montipora_capitata_PredGene_g47660.t1,306
Montipora_capitata_PredGene_g39029.t1,684
Montipora_capitata_PredGene_g19386.t1,285
Montipora_capitata_PredGene_g19385.t1,661
Montipora_capitata_PredGene_g42382.t1,1108
Montipora_capitata_PredGene_g3222.t1,5860
Montipora_capitata_PredGene_g3221.t1,1586
Montipora_capitata_PredGene_adi2mcaRNA37404_R4.t1,1440
Montipora_capitata_PredGene_adi2mcaRNA20431_R3.t1,1212
Montipora_capitata_PredGene_adi2mcaRNA6683_R6.t1,873
Montipora_capitata_PredGene_g45371.t1,546
Montipora_capitata_PredGene_g45372.t1,2334
Montipora_capitata_PredGene_g45373.t1,531
Montipora_capitata_PredGene_g45374.t1,969
Montipora_capitata_PredGene_g45375.t1,846
Montipora_capitata_PredGene_adi2mcaRNA18532_R2.t1,1910
Montipora_capitata_PredGene_g69681.t1,519
Montipora_capitata_PredGene_g69680.t1,357
Montipora_capitata_PredGene_g69679.t1,1023
Montipora_capitata_PredGene_g69678.t1,1608
Montipora_capitata_PredGene_g69677.t1,1023
Montipora_capitata_PredGene_g48021.t1,912
Montipora_capitata_PredGene_g48022.t1,1164
Montipora_capitata_PredGene_adi2mcaRNA5277_R0.t1,1137
Montipora_capitata_PredGene_g48024.t1,880
Montipora_capitata_PredGene_g48025.t1,587
Montipora_capitata_PredGene_g48026.t1,864
Montipora_capitata_PredGene_g48027.t1,408
Montipora_capitata_PredGene_g48029.t1,300
Montipora_capitata_PredGene_g48030.t1,351
Montipora_capitata_PredGene_adi2mcaRNA5269_R1.t1,783
Montipora_capitata_PredGene_g48033.t1,906
Montipora_capitata_PredGene_g48034.t1,1044
Montipora_capitata_PredGene_adi2mcaRNA7416_R7.t1,1824
Montipora_capitata_PredGene_g48036.t1,657
Montipora_capitata_PredGene_adi2mcaRNA32910_R1.t1,330
Montipora_capitata_PredGene_g48038.t1,540
Montipora_capitata_PredGene_g48039.t1,552
Montipora_capitata_PredGene_g48040.t1,522
Montipora_capitata_PredGene_g48041.t1,306
Montipora_capitata_PredGene_g48042.t1,309
Montipora_capitata_PredGene_g48043.t1,825
Montipora_capitata_PredGene_adi2mcaRNA5280_R0.t1,873
Montipora_capitata_PredGene_g48045.t1,1191
Montipora_capitata_PredGene_g48046.t1,2073
Montipora_capitata_PredGene_g48047.t1,2901
Montipora_capitata_PredGene_g48048.t1,2157
Montipora_capitata_PredGene_g48049.t1,2613
Montipora_capitata_PredGene_g48050.t1,3003
Montipora_capitata_PredGene_g48051.t1,390
Montipora_capitata_PredGene_g48052.t1,1038
Montipora_capitata_PredGene_g48053.t1,2940
Montipora_capitata_PredGene_g48054.t1,2835
Montipora_capitata_PredGene_g48055.t1,2508
Montipora_capitata_PredGene_g48056.t1,1122
Montipora_capitata_PredGene_adi2mcaRNA41162_R4.t1,765
Montipora_capitata_PredGene_g48058.t1,2712
Montipora_capitata_PredGene_adi2mcaRNA12268_R7.t1,77
Montipora_capitata_PredGene_g48059.t1,360
Montipora_capitata_PredGene_adi2mcaRNA34714_R0.t1,1890
Montipora_capitata_PredGene_g69520.t1,151
Montipora_capitata_PredGene_g48060.t1,2844
Montipora_capitata_PredGene_g48061.t1,2943
Montipora_capitata_PredGene_g48062.t1,372
Montipora_capitata_PredGene_g48063.t1,570
Montipora_capitata_PredGene_g48064.t1,7440
Montipora_capitata_PredGene_g48065.t1,789
Montipora_capitata_PredGene_g48066.t1,909
Montipora_capitata_PredGene_g48067.t1,549
Montipora_capitata_PredGene_g48068.t1,279
Montipora_capitata_PredGene_g48069.t1,504
Montipora_capitata_PredGene_g48070.t1,507
Montipora_capitata_PredGene_g48071.t1,552
Montipora_capitata_PredGene_g48072.t1,621
Montipora_capitata_PredGene_g48073.t1,597
Montipora_capitata_PredGene_g48074.t1,624
Montipora_capitata_PredGene_g48075.t1,327
Montipora_capitata_PredGene_g48076.t1,2106
Montipora_capitata_PredGene_g48077.t1,2340
Montipora_capitata_PredGene_g48078.t1,645
Montipora_capitata_PredGene_g48079.t1,582
Montipora_capitata_PredGene_g48080.t1,717
Montipora_capitata_PredGene_adi2mcaRNA30545_R9.t1,2571
Montipora_capitata_PredGene_g29189.t1,2067
Montipora_capitata_PredGene_g54165.t1,2310
Montipora_capitata_PredGene_g10178.t1,2765
Montipora_capitata_PredGene_g10179.t1,651
Montipora_capitata_PredGene_g10180.t1,2430
Montipora_capitata_PredGene_g10181.t1,2337
Montipora_capitata_PredGene_g10182.t1,432
Montipora_capitata_PredGene_g10183.t1,1104
Montipora_capitata_PredGene_g10184.t1,2391
Montipora_capitata_PredGene_g10185.t1,1209
Montipora_capitata_PredGene_g10186.t1,1338
Montipora_capitata_PredGene_g10187.t1,426
Montipora_capitata_PredGene_g10188.t1,327
Montipora_capitata_PredGene_g10189.t1,765
Montipora_capitata_PredGene_g10190.t1,558
Montipora_capitata_PredGene_g10191.t1,1335
Montipora_capitata_PredGene_g10192.t1,2208
Montipora_capitata_PredGene_g10193.t1,534
Montipora_capitata_PredGene_g43015.t1,4725
Montipora_capitata_PredGene_g43016.t1,867
Montipora_capitata_PredGene_g43017.t1,1401
Montipora_capitata_PredGene_adi2mcaRNA23123_R3.t1,1359
Montipora_capitata_PredGene_g43019.t1,1401
Montipora_capitata_PredGene_adi2mcaRNA36004_R7.t1,1194
Montipora_capitata_PredGene_g21042.t1,1686
Montipora_capitata_PredGene_g69786.t1,1313
Montipora_capitata_PredGene_g43021.t1,1365
Montipora_capitata_PredGene_g43022.t1,284
Montipora_capitata_PredGene_g43023.t1,2629
Montipora_capitata_PredGene_g43024.t1,513
Montipora_capitata_PredGene_g43025.t1,1040
Montipora_capitata_PredGene_g43026.t1,1092
Montipora_capitata_PredGene_g43027.t1,489
Montipora_capitata_PredGene_g43028.t1,327
Montipora_capitata_PredGene_g43029.t1,909
Montipora_capitata_PredGene_g43030.t1,1206
Montipora_capitata_PredGene_g43031.t1,1572
Montipora_capitata_PredGene_g43032.t1,2240
Montipora_capitata_PredGene_g43033.t1,609
Montipora_capitata_PredGene_g43034.t1,924
Montipora_capitata_PredGene_g43035.t1,852
Montipora_capitata_PredGene_g43036.t1,2571
Montipora_capitata_PredGene_g43037.t1,585
Montipora_capitata_PredGene_g43038.t1,282
Montipora_capitata_PredGene_g43039.t1,1449
Montipora_capitata_PredGene_g43040.t1,2556
Montipora_capitata_PredGene_g43041.t1,441
Montipora_capitata_PredGene_adi2mcaRNA23087_R0.t1,660
Montipora_capitata_PredGene_g11952.t1,852
Montipora_capitata_PredGene_g11953.t1,384
Montipora_capitata_PredGene_g11954.t1,1245
Montipora_capitata_PredGene_g11955.t1,1056
Montipora_capitata_PredGene_g20381.t1,257
Montipora_capitata_PredGene_g43046.t1,1617
Montipora_capitata_PredGene_g43047.t1,1344
Montipora_capitata_PredGene_adi2mcaRNA23081_R1.t1,768
Montipora_capitata_PredGene_g2529.t1,1642
Montipora_capitata_PredGene_g2530.t1,4203
Montipora_capitata_PredGene_g2531.t1,918
Montipora_capitata_PredGene_g2532.t1,858
Montipora_capitata_PredGene_g2533.t1,1716
Montipora_capitata_PredGene_g2534.t1,1779
Montipora_capitata_PredGene_g2535.t1,351
Montipora_capitata_PredGene_g43056.t1,816
Montipora_capitata_PredGene_g2537.t1,387
Montipora_capitata_PredGene_g2538.t1,679
Montipora_capitata_PredGene_g2536.t1,815
Montipora_capitata_PredGene_g43057.t1,387
Montipora_capitata_PredGene_g43058.t1,942
Montipora_capitata_PredGene_g43059.t1,318
Montipora_capitata_PredGene_g43060.t1,699
Montipora_capitata_PredGene_g43061.t1,1008
Montipora_capitata_PredGene_g43062.t1,1968
Montipora_capitata_PredGene_g43063.t1,1182
Montipora_capitata_PredGene_g43064.t1,453
Montipora_capitata_PredGene_g43065.t1,573
Montipora_capitata_PredGene_g43066.t1,1752
Montipora_capitata_PredGene_g43067.t1,417
Montipora_capitata_PredGene_g43068.t1,768
Montipora_capitata_PredGene_g43069.t1,2445
Montipora_capitata_PredGene_g43070.t1,1785
Montipora_capitata_PredGene_g43071.t1,720
Montipora_capitata_PredGene_g43072.t1,1041
Montipora_capitata_PredGene_g43073.t1,414
Montipora_capitata_PredGene_g21415.t1,323
Montipora_capitata_PredGene_g43074.t1,1131
Montipora_capitata_PredGene_g43075.t1,1329
Montipora_capitata_PredGene_g43076.t1,1416
Montipora_capitata_PredGene_g43077.t1,682
Montipora_capitata_PredGene_g43078.t1,288
Montipora_capitata_PredGene_g43079.t1,1944
Montipora_capitata_PredGene_g19384.t1,261
Montipora_capitata_PredGene_g43081.t1,444
Montipora_capitata_PredGene_g43082.t1,1572
Montipora_capitata_PredGene_g43083.t1,270
Montipora_capitata_PredGene_g43084.t1,623
Montipora_capitata_PredGene_g43085.t1,270
Montipora_capitata_PredGene_g43086.t1,750
Montipora_capitata_PredGene_g43088.t1,904
Montipora_capitata_PredGene_g43089.t1,417
Montipora_capitata_PredGene_g43090.t1,417
Montipora_capitata_PredGene_g43091.t1,210
Montipora_capitata_PredGene_g43092.t1,336
Montipora_capitata_PredGene_g4149.t1,252
Montipora_capitata_PredGene_g2052.t1,318
Montipora_capitata_PredGene_g2053.t1,1530
Montipora_capitata_PredGene_g4144.t1,152
Montipora_capitata_PredGene_g2054.t1,2846
Montipora_capitata_PredGene_g2055.t1,723
Montipora_capitata_PredGene_g2056.t1,603
Montipora_capitata_PredGene_g2057.t1,566
Montipora_capitata_PredGene_adi2mcaRNA7759_R0.t1,1956
Montipora_capitata_PredGene_g2059.t1,795
Montipora_capitata_PredGene_g4135.t1,1547
Montipora_capitata_PredGene_g2062.t1,750
Montipora_capitata_PredGene_g2063.t1,1058
Montipora_capitata_PredGene_g2064.t1,841
Montipora_capitata_PredGene_g2065.t1,749
Montipora_capitata_PredGene_g2066.t1,1059
Montipora_capitata_PredGene_g2067.t1,825
Montipora_capitata_PredGene_g2068.t1,1668
Montipora_capitata_PredGene_adi2mcaRNA7767_R5.t1,1038
Montipora_capitata_PredGene_g2070.t1,750
Montipora_capitata_PredGene_g2071.t1,945
Montipora_capitata_PredGene_adi2mcaRNA24504_R3.t1,1221
Montipora_capitata_PredGene_g2074.t1,1074
Montipora_capitata_PredGene_g2075.t1,975
Montipora_capitata_PredGene_g2076.t1,711
Montipora_capitata_PredGene_g2077.t1,831
Montipora_capitata_PredGene_g2078.t1,681
Montipora_capitata_PredGene_g2079.t1,2606
Montipora_capitata_PredGene_g2080.t1,690
Montipora_capitata_PredGene_g2081.t1,1928
Montipora_capitata_PredGene_g2082.t1,999
Montipora_capitata_PredGene_adi2mcaRNA7776_R1.t1,972
Montipora_capitata_PredGene_g2084.t1,324
Montipora_capitata_PredGene_g2085.t1,804
Montipora_capitata_PredGene_g4117.t1,952
Montipora_capitata_PredGene_g2086.t1,3117
Montipora_capitata_PredGene_g2087.t1,1887
Montipora_capitata_PredGene_g18747.t1,1278
Montipora_capitata_PredGene_g18748.t1,2016
Montipora_capitata_PredGene_g18749.t1,636
Montipora_capitata_PredGene_g18750.t1,2436
Montipora_capitata_PredGene_g18751.t1,1491
Montipora_capitata_PredGene_g55632.t1,192
Montipora_capitata_PredGene_g18752.t1,981
Montipora_capitata_PredGene_g18753.t1,1716
Montipora_capitata_PredGene_adi2mcaRNA29499_R3.t1,543
Montipora_capitata_PredGene_g55630.t1,1374
Montipora_capitata_PredGene_g55629.t1,426
Montipora_capitata_PredGene_g55628.t1,1794
Montipora_capitata_PredGene_g55627.t1,1371
Montipora_capitata_PredGene_g58923.t1,3266
Montipora_capitata_PredGene_g58924.t1,3855
Montipora_capitata_PredGene_g58925.t1,2298
Montipora_capitata_PredGene_g58926.t1,1673
Montipora_capitata_PredGene_g58927.t1,1248
Montipora_capitata_PredGene_g58928.t1,894
Montipora_capitata_PredGene_g58929.t1,927
Montipora_capitata_PredGene_g58930.t1,573
Montipora_capitata_PredGene_g58931.t1,1209
Montipora_capitata_PredGene_g58932.t1,438
Montipora_capitata_PredGene_g58933.t1,570
Montipora_capitata_PredGene_g58934.t1,738
Montipora_capitata_PredGene_g58935.t1,1692
Montipora_capitata_PredGene_g58936.t1,1554
Montipora_capitata_PredGene_adi2mcaRNA22823_R8.t1,3458
Montipora_capitata_PredGene_g58937.t1,526
Montipora_capitata_PredGene_adi2mcaRNA29889_R7.t1,879
Montipora_capitata_PredGene_g58939.t1,537
Montipora_capitata_PredGene_g58940.t1,429
Montipora_capitata_PredGene_adi2mcaRNA5411_R7.t1,279
Montipora_capitata_PredGene_g58942.t1,1263
Montipora_capitata_PredGene_g58943.t1,1329
Montipora_capitata_PredGene_g58944.t1,2553
Montipora_capitata_PredGene_g58945.t1,342
Montipora_capitata_PredGene_g58946.t1,822
Montipora_capitata_PredGene_g58947.t1,1023
Montipora_capitata_PredGene_g58949.t1,1491
Montipora_capitata_PredGene_adi2mcaRNA16301_R1.t1,1545
Montipora_capitata_PredGene_g58951.t1,282
Montipora_capitata_PredGene_g58952.t1,405
Montipora_capitata_PredGene_g58954.t1,1185
Montipora_capitata_PredGene_g58955.t1,1407
Montipora_capitata_PredGene_g58956.t1,4047
Montipora_capitata_PredGene_g58957.t1,597
Montipora_capitata_PredGene_g58958.t1,2106
Montipora_capitata_PredGene_g58959.t1,633
Montipora_capitata_PredGene_g58960.t1,1404
Montipora_capitata_PredGene_g58961.t1,954
Montipora_capitata_PredGene_g58962.t1,930
Montipora_capitata_PredGene_g58963.t1,924
Montipora_capitata_PredGene_g58964.t1,240
Montipora_capitata_PredGene_g58965.t1,249
Montipora_capitata_PredGene_g58966.t1,633
Montipora_capitata_PredGene_g27613.t1,299
Montipora_capitata_PredGene_g27614.t1,1116
Montipora_capitata_PredGene_g27615.t1,1623
Montipora_capitata_PredGene_g27616.t1,3288
Montipora_capitata_PredGene_g58971.t1,260
Montipora_capitata_PredGene_g58972.t1,690
Montipora_capitata_PredGene_g27618.t1,847
Montipora_capitata_PredGene_adi2mcaRNA33732_R0.t1,1854
Montipora_capitata_PredGene_g27620.t1,651
Montipora_capitata_PredGene_g19219.t1,193
Montipora_capitata_PredGene_g27621.t1,420
Montipora_capitata_PredGene_g27634.t1,1551
Montipora_capitata_PredGene_g27635.t1,660
Montipora_capitata_PredGene_g27636.t1,2247
Montipora_capitata_PredGene_g27637.t1,1731
Montipora_capitata_PredGene_g27638.t1,588
Montipora_capitata_PredGene_g27639.t1,1515
Montipora_capitata_PredGene_g27640.t1,7160
Montipora_capitata_PredGene_g27641.t1,1470
Montipora_capitata_PredGene_g27643.t1,882
Montipora_capitata_PredGene_g27644.t1,1605
Montipora_capitata_PredGene_g27645.t1,3219
Montipora_capitata_PredGene_g27646.t1,1008
Montipora_capitata_PredGene_adi2mcaRNA5682_R1.t1,2319
Montipora_capitata_PredGene_g3672.t1,1017
Montipora_capitata_PredGene_g3673.t1,1959
Montipora_capitata_PredGene_g3674.t1,396
Montipora_capitata_PredGene_g3675.t1,2313
Montipora_capitata_PredGene_g3676.t1,357
Montipora_capitata_PredGene_g27664.t1,305
Montipora_capitata_PredGene_g3677.t1,321
Montipora_capitata_PredGene_adi2mcaRNA8449_R7.t1,1223
Montipora_capitata_PredGene_g3678.t1,3954
Montipora_capitata_PredGene_g3679.t1,369
Montipora_capitata_PredGene_g3680.t1,750
Montipora_capitata_PredGene_g3682.t1,936
Montipora_capitata_PredGene_g3683.t1,1485
Montipora_capitata_PredGene_g3684.t1,788
Montipora_capitata_PredGene_g3685.t1,576
Montipora_capitata_PredGene_g3686.t1,1620
Montipora_capitata_PredGene_g3687.t1,393
Montipora_capitata_PredGene_g19275.t1,888
Montipora_capitata_PredGene_g19276.t1,1884
Montipora_capitata_PredGene_g19277.t1,481
Montipora_capitata_PredGene_g19278.t1,954
Montipora_capitata_PredGene_g49285.t1,484
Montipora_capitata_PredGene_g49286.t1,795
Montipora_capitata_PredGene_g49287.t1,1020
Montipora_capitata_PredGene_g49289.t1,984
Montipora_capitata_PredGene_g49290.t1,636
Montipora_capitata_PredGene_g49291.t1,864
Montipora_capitata_PredGene_g21529.t1,1575
Montipora_capitata_PredGene_g49293.t1,852
Montipora_capitata_PredGene_g49294.t1,3515
Montipora_capitata_PredGene_g49295.t1,912
Montipora_capitata_PredGene_g49296.t1,603
Montipora_capitata_PredGene_g49297.t1,1398
Montipora_capitata_PredGene_g49299.t1,2013
Montipora_capitata_PredGene_adi2mcaRNA23232_R0.t1,1668
Montipora_capitata_PredGene_g49301.t1,276
Montipora_capitata_PredGene_g49302.t1,396
Montipora_capitata_PredGene_g49303.t1,395
Montipora_capitata_PredGene_g49304.t1,399
Montipora_capitata_PredGene_adi2mcaRNA23234_R0.t1,1164
Montipora_capitata_PredGene_g49307.t1,2916
Montipora_capitata_PredGene_adi2mcaRNA27676_R0.t1,2487
Montipora_capitata_PredGene_adi2mcaRNA5725_R0.t1,801
Montipora_capitata_PredGene_g49310.t1,1308
Montipora_capitata_PredGene_g49311.t1,1128
Montipora_capitata_PredGene_g49312.t1,498
Montipora_capitata_PredGene_adi2mcaRNA29531_R5.t1,3076
