"","gene_id","scaffold","gene.start","gene.stop","length","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Treatment_Compare"
"404","Mcavernosa10311","Sc0000420",233260,247462,14202,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC","CvsT2"
"408","Mcavernosa10426","Sc0000424",172349,173581,1232,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"411","Mcavernosa10528","Sc0000427",54218,55761,1543,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"431","Mcavernosa10749","Sc0000437",58196,67901,9705,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"433","Mcavernosa10754","Sc0000437",74465,106313,31848,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"435","Mcavernosa10756","Sc0000437",107001,117459,10458,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"440","Mcavernosa10813","Sc0000440",139817,152935,13118,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"444","Mcavernosa10974","Sc0000446",194943,195950,1007,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"445","Mcavernosa11008","Sc0000448",227254,234249,6995,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"446","Mcavernosa11038","Sc0000449",225582,238588,13006,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"448","Mcavernosa11074","Sc0000450",6560,8056,1496,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"449","Mcavernosa11109","Sc0000451",209473,231013,21540,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"450","Mcavernosa11125","Sc0000452",203673,231916,28243,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"466","Mcavernosa11429","xfSc0000011",46635,49256,2621,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"468","Mcavernosa11489","Sc0000245",189623,194566,4943,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"470","Mcavernosa11618","Sc0000248",137252,142787,5535,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"471","Mcavernosa11620","Sc0000248",163120,165635,2515,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"472","Mcavernosa11621","Sc0000248",223798,228913,5115,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"474","Mcavernosa11731","Sc0000251",212516,214962,2446,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"475","Mcavernosa11756","Sc0000252",89474,94466,4992,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"477","Mcavernosa11829","Sc0000253",149397,153192,3795,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"483","Mcavernosa11930","Sc0000256",226050,230257,4207,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"492","Mcavernosa12030","xpSc0004678",145196,148619,3423,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"494","Mcavernosa12045","xpSc0004678",297476,304533,7057,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"497","Mcavernosa12055","xpSc0004678",370490,375734,5244,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"498","Mcavernosa12215","Sc0000264",401530,407932,6402,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"502","Mcavernosa12236","Sc0000137",167961,171795,3834,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"504","Mcavernosa12302","Sc0000138",405878,410764,4886,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"505","Mcavernosa12424","Sc0000141",199077,201281,2204,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"509","Mcavernosa12588","Sc0000144",39991,47973,7982,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"510","Mcavernosa12592","Sc0000144",65318,79808,14490,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"511","Mcavernosa12633","Sc0000144",509223,530808,21585,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"512","Mcavernosa12659","xfSc0000004",299257,328669,29412,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"516","Mcavernosa13107","Sc0000152",182711,194289,11578,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"517","Mcavernosa13113","Sc0000152",216379,227471,11092,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"518","Mcavernosa13116","Sc0000152",237097,245187,8090,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"519","Mcavernosa13145","Sc0000152",505037,525498,20461,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"521","Mcavernosa13247","Sc0000154",517334,520247,2913,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"522","Mcavernosa13248","Sc0000154",520389,524640,4251,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"524","Mcavernosa13393","Sc0000157",405045,408189,3144,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"525","Mcavernosa13395","Sc0000157",423629,430470,6841,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"526","Mcavernosa13396","Sc0000157",433271,438614,5343,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"527","Mcavernosa13438","Sc0000158",458619,459731,1112,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"531","Mcavernosa13549","Sc0000160",454668,471759,17091,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"541","Mcavernosa13745","Sc0000164",442160,448992,6832,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"542","Mcavernosa13746","Sc0000164",457701,473622,15921,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"543","Mcavernosa13776","Sc0000166",179477,186283,6806,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"548","Mcavernosa13838","Sc0000167",369935,381605,11670,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"549","Mcavernosa13842","Sc0000167",430002,436785,6783,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"552","Mcavernosa13903","Sc0000168",81766,88316,6550,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"553","Mcavernosa13905","Sc0000168",90026,105618,15592,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
"555","Mcavernosa13937","xfSc0000006",16584,33809,17225,"GO:0016020",0.00520518210326848,0.998785410235034,7,479,"membrane","CC",NA
