,GO.IDs,gene_id,term,ontology,over_represented_pvalue,log2FoldChange,padj,Treatment_Compare,Species,Site,GO.Term,GO.Slim.Term,Cat
8687,GO:0010976,Mcavernosa24806,positive regulation of neuron projection development,BP,0.032260528,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,positive regulation of neuron projection development,cell organization and biogenesis,P
8689,GO:0010976,Mcavernosa12043,positive regulation of neuron projection development,BP,0.032260528,-1.980691766,6.33E-05,CvsT1,M.cavernosa,Florida,positive regulation of neuron projection development,cell organization and biogenesis,P
13261,GO:0021955,Mcavernosa13005,central nervous system neuron axonogenesis,BP,0.015510461,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,central nervous system neuron axonogenesis,cell organization and biogenesis,P
13263,GO:0021955,Mcavernosa13005,central nervous system neuron axonogenesis,BP,0.015510461,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,central nervous system neuron axonogenesis,cell organization and biogenesis,P
13427,GO:0022617,Mcavernosa25973,extracellular matrix disassembly,BP,0.036526514,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,extracellular matrix disassembly,cell organization and biogenesis,P
13428,GO:0022617,Mcavernosa25973,extracellular matrix disassembly,BP,0.036526514,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,extracellular matrix disassembly,cell organization and biogenesis,P
19087,GO:0035093,Mcavernosa22344,"spermatogenesis, exchange of chromosomal proteins",BP,0.024326431,-4.008289508,0.017345891,CvsT4,M.cavernosa,Florida,"spermatogenesis, exchange of chromosomal proteins",cell organization and biogenesis,P
15871,GO:0032226,Mcavernosa25973,"positive regulation of synaptic transmission, dopaminergic",BP,0.00902976,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,"positive regulation of synaptic transmission, dopaminergic",cell-cell signaling,P
15872,GO:0032226,Mcavernosa25973,"positive regulation of synaptic transmission, dopaminergic",BP,0.00902976,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,"positive regulation of synaptic transmission, dopaminergic",cell-cell signaling,P
15876,GO:0032230,Mcavernosa03157,"positive regulation of synaptic transmission, GABAergic",BP,0.047755981,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,"positive regulation of synaptic transmission, GABAergic",cell-cell signaling,P
27351,GO:0051580,Mcavernosa25973,regulation of neurotransmitter uptake,BP,0.009300416,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,regulation of neurotransmitter uptake,cell-cell signaling,P
27353,GO:0051580,Mcavernosa25973,regulation of neurotransmitter uptake,BP,0.009300416,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,regulation of neurotransmitter uptake,cell-cell signaling,P
817,GO:0001502,Mcavernosa15503,cartilage condensation,BP,0.043304951,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,cartilage condensation,developmental processes,P
819,GO:0001502,Mcavernosa15503,cartilage condensation,BP,0.043304951,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,cartilage condensation,developmental processes,P
861,GO:0001550,Mcavernosa15503,ovarian cumulus expansion,BP,0.005289377,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,ovarian cumulus expansion,developmental processes,P
862,GO:0001550,Mcavernosa15503,ovarian cumulus expansion,BP,0.005289377,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,ovarian cumulus expansion,developmental processes,P
1176,GO:0001880,Mcavernosa15503,Mullerian duct regression,BP,0.010454942,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,Mullerian duct regression,developmental processes,P
1177,GO:0001880,Mcavernosa15503,Mullerian duct regression,BP,0.010454942,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,Mullerian duct regression,developmental processes,P
1597,GO:0002315,Mcavernosa03628,marginal zone B cell differentiation,BP,0.013569657,-3.563927207,0.006769312,CvsT1,M.cavernosa,Florida,marginal zone B cell differentiation,developmental processes,P
1598,GO:0002315,Mcavernosa03628,marginal zone B cell differentiation,BP,0.013569657,-3.231938334,0.019021379,CvsT2,M.cavernosa,Florida,marginal zone B cell differentiation,developmental processes,P
5614,GO:0007398,Mcavernosa15503,ectoderm development,BP,0.01918799,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,ectoderm development,developmental processes,P
5615,GO:0007398,Mcavernosa15503,ectoderm development,BP,0.01918799,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,ectoderm development,developmental processes,P
5742,GO:0007525,Mcavernosa24806,somatic muscle development,BP,0.011051174,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,somatic muscle development,developmental processes,P
7709,GO:0010102,Mcavernosa20093,lateral root morphogenesis,BP,0.003669778,-0.762978102,0.0261073,CvsT2,M.cavernosa,Florida,lateral root morphogenesis,developmental processes,P
8682,GO:0010976,Mcavernosa12043,positive regulation of neuron projection development,BP,0.032260528,-1.650718202,0.004011494,CvsT3,M.cavernosa,Florida,positive regulation of neuron projection development,developmental processes,P
8684,GO:0010976,Mcavernosa12043,positive regulation of neuron projection development,BP,0.032260528,-1.845778008,0.000320485,CvsT2,M.cavernosa,Florida,positive regulation of neuron projection development,developmental processes,P
8686,GO:0010976,Mcavernosa12043,positive regulation of neuron projection development,BP,0.032260528,-1.621453401,0.008349794,CvsT4,M.cavernosa,Florida,positive regulation of neuron projection development,developmental processes,P
8688,GO:0010976,Mcavernosa24806,positive regulation of neuron projection development,BP,0.032260528,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,positive regulation of neuron projection development,developmental processes,P
8690,GO:0010976,Mcavernosa12043,positive regulation of neuron projection development,BP,0.032260528,-1.980691766,6.33E-05,CvsT1,M.cavernosa,Florida,positive regulation of neuron projection development,developmental processes,P
8771,GO:0014032,Mcavernosa15503,neural crest cell development,BP,0.001144569,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,neural crest cell development,developmental processes,P
8772,GO:0014032,Mcavernosa08717,neural crest cell development,BP,0.001144569,-1.43965391,0.003623942,CvsT2,M.cavernosa,Florida,neural crest cell development,developmental processes,P
8773,GO:0014032,Mcavernosa15503,neural crest cell development,BP,0.001144569,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,neural crest cell development,developmental processes,P
8774,GO:0014032,Mcavernosa08717,neural crest cell development,BP,0.001144569,-1.323861668,0.016213107,CvsT3,M.cavernosa,Florida,neural crest cell development,developmental processes,P
8775,GO:0014032,Mcavernosa08717,neural crest cell development,BP,0.001144569,-1.411252966,0.006769312,CvsT1,M.cavernosa,Florida,neural crest cell development,developmental processes,P
10044,GO:0016203,Mcavernosa24806,muscle attachment,BP,0.016953688,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,muscle attachment,developmental processes,P
12899,GO:0021680,Mcavernosa13005,cerebellar Purkinje cell layer development,BP,0.026704721,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,cerebellar Purkinje cell layer development,developmental processes,P
12900,GO:0021680,Mcavernosa13005,cerebellar Purkinje cell layer development,BP,0.026704721,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,cerebellar Purkinje cell layer development,developmental processes,P
13110,GO:0021860,Mcavernosa13005,pyramidal neuron development,BP,0.024419533,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,pyramidal neuron development,developmental processes,P
13111,GO:0021860,Mcavernosa13005,pyramidal neuron development,BP,0.024419533,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,pyramidal neuron development,developmental processes,P
13262,GO:0021955,Mcavernosa13005,central nervous system neuron axonogenesis,BP,0.015510461,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,central nervous system neuron axonogenesis,developmental processes,P
13264,GO:0021955,Mcavernosa13005,central nervous system neuron axonogenesis,BP,0.015510461,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,central nervous system neuron axonogenesis,developmental processes,P
13314,GO:0021983,Mcavernosa15503,pituitary gland development,BP,0.040156638,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,pituitary gland development,developmental processes,P
13315,GO:0021983,Mcavernosa15503,pituitary gland development,BP,0.040156638,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,pituitary gland development,developmental processes,P
13331,GO:0021998,Mcavernosa15503,neural plate mediolateral regionalization,BP,0.005289377,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,neural plate mediolateral pattern formation,developmental processes,P
13332,GO:0021998,Mcavernosa15503,neural plate mediolateral regionalization,BP,0.005289377,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,neural plate mediolateral pattern formation,developmental processes,P
14052,GO:0030587,Mcavernosa24806,sorocarp development,BP,0.030752658,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,sorocarp development,developmental processes,P
15993,GO:0032332,Mcavernosa15503,positive regulation of chondrocyte differentiation,BP,0.018036683,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,positive regulation of chondrocyte differentiation,developmental processes,P
15994,GO:0032332,Mcavernosa15503,positive regulation of chondrocyte differentiation,BP,0.018036683,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,positive regulation of chondrocyte differentiation,developmental processes,P
17967,GO:0034116,Mcavernosa25973,positive regulation of heterotypic cell-cell adhesion,BP,0.009416404,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,positive regulation of heterotypic cell-cell adhesion,developmental processes,P
17969,GO:0034116,Mcavernosa25973,positive regulation of heterotypic cell-cell adhesion,BP,0.009416404,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,positive regulation of heterotypic cell-cell adhesion,developmental processes,P
19135,GO:0035137,Mcavernosa15503,hindlimb morphogenesis,BP,0.023531025,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,hindlimb morphogenesis,developmental processes,P
19136,GO:0035137,Mcavernosa15503,hindlimb morphogenesis,BP,0.023531025,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,hindlimb morphogenesis,developmental processes,P
19374,GO:0040024,Mcavernosa03157,dauer larval development,BP,0.021352902,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,dauer larval development,developmental processes,P
25092,GO:0048352,Mcavernosa15503,paraxial mesoderm structural organization,BP,0.005289377,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,paraxial mesoderm structural organization,developmental processes,P
25093,GO:0048352,Mcavernosa15503,paraxial mesoderm structural organization,BP,0.005289377,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,paraxial mesoderm structural organization,developmental processes,P
25119,GO:0048378,Mcavernosa15503,regulation of lateral mesodermal cell fate specification,BP,0.025614247,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,regulation of lateral mesodermal cell fate specification,developmental processes,P
25120,GO:0048378,Mcavernosa15503,regulation of lateral mesodermal cell fate specification,BP,0.025614247,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,regulation of lateral mesodermal cell fate specification,developmental processes,P
25124,GO:0048382,Mcavernosa15503,mesendoderm development,BP,0.023890922,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,mesendoderm development,developmental processes,P
25125,GO:0048382,Mcavernosa15503,mesendoderm development,BP,0.023890922,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,mesendoderm development,developmental processes,P
25310,GO:0048592,Mcavernosa09510,eye morphogenesis,BP,0.000512722,-1.087361575,0.047484759,CvsT3,M.cavernosa,Florida,eye morphogenesis,developmental processes,P
25311,GO:0048592,Mcavernosa21617,eye morphogenesis,BP,0.000512722,1.018044844,0.0402567,CvsT2,M.cavernosa,Florida,eye morphogenesis,developmental processes,P
25359,GO:0048643,Mcavernosa25973,positive regulation of skeletal muscle tissue development,BP,0.019897887,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,positive regulation of skeletal muscle tissue development,developmental processes,P
25360,GO:0048643,Mcavernosa25973,positive regulation of skeletal muscle tissue development,BP,0.019897887,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,positive regulation of skeletal muscle tissue development,developmental processes,P
28525,GO:0060041,Mcavernosa15503,retina development in camera-type eye,BP,0.012608109,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,retina development in camera-type eye,developmental processes,P
28526,GO:0060041,Mcavernosa15503,retina development in camera-type eye,BP,0.012608109,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,retina development in camera-type eye,developmental processes,P
28527,GO:0060041,Mcavernosa21617,retina development in camera-type eye,BP,0.012608109,1.018044844,0.0402567,CvsT2,M.cavernosa,Florida,retina development in camera-type eye,developmental processes,P
28886,GO:0060350,Mcavernosa15503,endochondral bone morphogenesis,BP,0.018251139,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,endochondral bone morphogenesis,developmental processes,P
28887,GO:0060350,Mcavernosa15503,endochondral bone morphogenesis,BP,0.018251139,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,endochondral bone morphogenesis,developmental processes,P
28963,GO:0060412,Mcavernosa15503,ventricular septum morphogenesis,BP,0.042771719,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,ventricular septum morphogenesis,developmental processes,P
28964,GO:0060412,Mcavernosa15503,ventricular septum morphogenesis,BP,0.042771719,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,ventricular septum morphogenesis,developmental processes,P
2408,GO:0003183,Mcavernosa15503,mitral valve morphogenesis,BP,0.015257808,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
2409,GO:0003183,Mcavernosa15503,mitral valve morphogenesis,BP,0.015257808,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
2410,GO:0003186,Mcavernosa15503,tricuspid valve morphogenesis,BP,0.005289377,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
2411,GO:0003186,Mcavernosa15503,tricuspid valve morphogenesis,BP,0.005289377,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
2412,GO:0003215,Mcavernosa15503,cardiac right ventricle morphogenesis,BP,0.029716596,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
2413,GO:0003215,Mcavernosa15503,cardiac right ventricle morphogenesis,BP,0.029716596,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
2414,GO:0003222,Mcavernosa15503,ventricular trabecula myocardium morphogenesis,BP,0.022580629,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
2415,GO:0003222,Mcavernosa15503,ventricular trabecula myocardium morphogenesis,BP,0.022580629,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
2416,GO:0003223,Mcavernosa15503,ventricular compact myocardium morphogenesis,BP,0.024379728,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
2417,GO:0003223,Mcavernosa15503,ventricular compact myocardium morphogenesis,BP,0.024379728,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
2418,GO:0003272,Mcavernosa15503,endocardial cushion formation,BP,0.010683252,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
2419,GO:0003272,Mcavernosa15503,endocardial cushion formation,BP,0.010683252,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
19335,GO:0035669,Mcavernosa03157,TRAM-dependent toll-like receptor 4 signaling pathway,BP,0.009110924,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
19336,GO:0035912,Mcavernosa15503,dorsal aorta morphogenesis,BP,0.009898896,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
19337,GO:0035912,Mcavernosa15503,dorsal aorta morphogenesis,BP,0.009898896,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
19338,GO:0035999,Mcavernosa02968,tetrahydrofolate interconversion,BP,0.024185742,-2.385831049,0.0402567,CvsT2,M.cavernosa,Florida,NA,NA,NA
19339,GO:0036010,Mcavernosa30410,protein localization to endosome,BP,0.023811038,-4.840038259,0.031070178,CvsT4,M.cavernosa,Florida,NA,NA,NA
19341,GO:0036120,Mcavernosa03157,cellular response to platelet-derived growth factor stimulus,BP,0.043272832,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
19344,GO:0038096,Mcavernosa03157,Fc-gamma receptor signaling pathway involved in phagocytosis,BP,0.014184481,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
19345,GO:0038180,Mcavernosa24806,nerve growth factor signaling pathway,BP,0.018529139,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,NA,NA,NA
19346,GO:0039521,Mcavernosa13005,suppression by virus of host autophagy,BP,0.005654587,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
19347,GO:0039521,Mcavernosa13005,suppression by virus of host autophagy,BP,0.005654587,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
19348,GO:0039689,Mcavernosa13005,negative stranded viral RNA replication,BP,0.005654587,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
19349,GO:0039689,Mcavernosa13005,negative stranded viral RNA replication,BP,0.005654587,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
21704,GO:0044854,Mcavernosa25973,plasma membrane raft assembly,BP,0.005284331,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,NA,NA,NA
21705,GO:0044854,Mcavernosa25973,plasma membrane raft assembly,BP,0.005284331,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,NA,NA,NA
29416,GO:0060914,Mcavernosa15503,heart formation,BP,0.020112146,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
29417,GO:0060914,Mcavernosa15503,heart formation,BP,0.020112146,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
29418,GO:0060928,Mcavernosa15503,atrioventricular node cell development,BP,0.009679747,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
29419,GO:0060928,Mcavernosa15503,atrioventricular node cell development,BP,0.009679747,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
29420,GO:0061028,Mcavernosa24806,establishment of endothelial barrier,BP,0.021079837,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,NA,NA,NA
29421,GO:0061312,Mcavernosa15503,BMP signaling pathway involved in heart development,BP,0.009502871,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
29422,GO:0061312,Mcavernosa15503,BMP signaling pathway involved in heart development,BP,0.009502871,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
29423,GO:0061626,Mcavernosa15503,pharyngeal arch artery morphogenesis,BP,0.014362501,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
29424,GO:0061626,Mcavernosa15503,pharyngeal arch artery morphogenesis,BP,0.014362501,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
29425,GO:0061684,Mcavernosa13005,chaperone-mediated autophagy,BP,0.011025332,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
29426,GO:0061684,Mcavernosa13005,chaperone-mediated autophagy,BP,0.011025332,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
30491,GO:0071315,Mcavernosa13005,cellular response to morphine,BP,0.009650168,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
30492,GO:0071315,Mcavernosa13005,cellular response to morphine,BP,0.009650168,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
30493,GO:0071360,Mcavernosa25973,cellular response to exogenous dsRNA,BP,0.025118304,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,NA,NA,NA
30494,GO:0071360,Mcavernosa25973,cellular response to exogenous dsRNA,BP,0.025118304,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,NA,NA,NA
30495,GO:0071380,Mcavernosa03157,cellular response to prostaglandin E stimulus,BP,0.032553671,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
30496,GO:0071455,Mcavernosa13005,cellular response to hyperoxia,BP,0.018665681,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
30497,GO:0071455,Mcavernosa13005,cellular response to hyperoxia,BP,0.018665681,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
30499,GO:0071900,Mcavernosa24806,regulation of protein serine/threonine kinase activity,BP,0.013966092,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,NA,NA,NA
30500,GO:0071902,Mcavernosa15503,positive regulation of protein serine/threonine kinase activity,BP,0.024758684,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
30501,GO:0071902,Mcavernosa15503,positive regulation of protein serine/threonine kinase activity,BP,0.024758684,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
30502,GO:0072488,Mcavernosa20093,ammonium transmembrane transport,BP,0.019601482,-0.762978102,0.0261073,CvsT2,M.cavernosa,Florida,NA,NA,NA
30997,GO:0080144,Mcavernosa13005,amino acid homeostasis,BP,0.005654587,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
30998,GO:0080144,Mcavernosa13005,amino acid homeostasis,BP,0.005654587,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
31030,GO:0090155,Mcavernosa13005,negative regulation of sphingolipid biosynthetic process,BP,0.005654587,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
31031,GO:0090155,Mcavernosa13005,negative regulation of sphingolipid biosynthetic process,BP,0.005654587,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
31032,GO:0090156,Mcavernosa13005,cellular sphingolipid homeostasis,BP,0.011406658,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
31033,GO:0090156,Mcavernosa13005,cellular sphingolipid homeostasis,BP,0.011406658,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
31034,GO:0090298,Mcavernosa13005,negative regulation of mitochondrial DNA replication,BP,0.005654587,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
31035,GO:0090298,Mcavernosa13005,negative regulation of mitochondrial DNA replication,BP,0.005654587,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
31036,GO:0090303,Mcavernosa03157,positive regulation of wound healing,BP,0.038440499,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
31037,GO:0097065,Mcavernosa12043,anterior head development,BP,0.031983885,-1.845778008,0.000320485,CvsT2,M.cavernosa,Florida,NA,NA,NA
31038,GO:0097065,Mcavernosa12043,anterior head development,BP,0.031983885,-1.980691766,6.33E-05,CvsT1,M.cavernosa,Florida,NA,NA,NA
31039,GO:0097065,Mcavernosa12043,anterior head development,BP,0.031983885,-1.621453401,0.008349794,CvsT4,M.cavernosa,Florida,NA,NA,NA
31040,GO:0097065,Mcavernosa12043,anterior head development,BP,0.031983885,-1.650718202,0.004011494,CvsT3,M.cavernosa,Florida,NA,NA,NA
31042,GO:0097428,Mcavernosa25968,protein maturation by iron-sulfur cluster transfer,BP,0.024796912,-3.394989178,0.001201334,CvsT2,M.cavernosa,Florida,NA,NA,NA
31049,GO:0099638,Mcavernosa02339,endosome to plasma membrane protein transport,BP,0.010266755,1.071517133,0.018244336,CvsT2,M.cavernosa,Florida,NA,NA,NA
31050,GO:0099703,Mcavernosa33068,induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration,BP,0.010251631,-1.046864772,0.0261073,CvsT2,M.cavernosa,Florida,NA,NA,NA
31057,GO:1901741,Mcavernosa25973,positive regulation of myoblast fusion,BP,0.013201201,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,NA,NA,NA
31058,GO:1901741,Mcavernosa25973,positive regulation of myoblast fusion,BP,0.013201201,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,NA,NA,NA
31059,GO:1901888,Mcavernosa24806,regulation of cell junction assembly,BP,0.011237536,-0.991656755,0.041178809,CvsT2,M.cavernosa,Florida,NA,NA,NA
31060,GO:1901890,Mcavernosa25973,positive regulation of cell junction assembly,BP,0.009954662,-2.719399108,0.000239703,CvsT2,M.cavernosa,Florida,NA,NA,NA
31061,GO:1901890,Mcavernosa25973,positive regulation of cell junction assembly,BP,0.009954662,2.726494755,0.002353914,T2vsT3,M.cavernosa,Florida,NA,NA,NA
31062,GO:1902043,Mcavernosa15503,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,BP,0.01099736,-2.09934597,0.008148406,CvsT3,M.cavernosa,Florida,NA,NA,NA
31063,GO:1902043,Mcavernosa15503,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,BP,0.01099736,-1.847841721,0.036764989,CvsT2,M.cavernosa,Florida,NA,NA,NA
31064,GO:1902074,Mcavernosa03157,response to salt,BP,0.028231322,-2.306681698,0.013384452,CvsT2,M.cavernosa,Florida,NA,NA,NA
31065,GO:1902617,Mcavernosa13005,response to fluoride,BP,0.010614114,1.258737966,0.015242565,CvsT4,M.cavernosa,Florida,NA,NA,NA
31066,GO:1902617,Mcavernosa13005,response to fluoride,BP,0.010614114,1.240011733,0.014007039,CvsT3,M.cavernosa,Florida,NA,NA,NA
