"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"193","GO:0016705",0.00138675135545213,1,2,2,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF"
"207","GO:0020037",0.00138675135545213,1,2,2,"heme binding","MF"
"41","GO:0004553",0.00142985426541456,1,2,2,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF"
"227","GO:0042981",0.00153365125050997,1,2,2,"regulation of apoptotic process","BP"
"107","GO:0006629",0.00168050371486114,1,2,2,"lipid metabolic process","BP"
"65","GO:0005507",0.00186793341547986,1,2,2,"copper ion binding","MF"
"56","GO:0005200",0.00196923581363991,1,2,2,"structural constituent of cytoskeleton","MF"
"83","GO:0005874",0.00196923581363991,1,2,2,"microtubule","CC"
"123","GO:0007017",0.00196923581363991,1,2,2,"microtubule-based process","BP"
"179","GO:0015934",0.00204265535434908,1,2,2,"large ribosomal subunit","CC"
"55","GO:0005102",0.00220424694765822,1,2,2,"signaling receptor binding","MF"
"182","GO:0016055",0.00220424694765822,1,2,2,"Wnt signaling pathway","BP"
"244","GO:0051537",0.00221033181131201,1,2,2,"2 iron, 2 sulfur cluster binding","MF"
"141","GO:0008146",0.0022902068483408,1,2,2,"sulfotransferase activity","MF"
"102","GO:0006486",0.00268882271877833,1,2,2,"protein glycosylation","BP"
"170","GO:0015074",0.00550175166714805,1,2,2,"DNA integration","BP"
"94","GO:0006397",0.031616516014208,1,1,1,"mRNA processing","BP"
"144","GO:0008236",0.0316204418445023,1,1,1,"serine-type peptidase activity","MF"
"4","GO:0000160",0.0316234916687775,1,1,1,"phosphorelay signal transduction system","BP"
"31","GO:0004114",0.0316234916687775,1,1,1,"3',5'-cyclic-nucleotide phosphodiesterase activity","MF"
"135","GO:0008081",0.0316234916687775,1,1,1,"phosphoric diester hydrolase activity","MF"
"157","GO:0008536",0.0316240553432721,1,1,1,"Ran GTPase binding","MF"
"70","GO:0005544",0.0316244218264757,1,1,1,"calcium-dependent phospholipid binding","MF"
"130","GO:0007267",0.0316248688300689,1,1,1,"cell-cell signaling","BP"
"186","GO:0016539",0.0316248688300689,1,1,1,"intein-mediated protein splicing","BP"
"187","GO:0016540",0.0316248688300689,1,1,1,"protein autoprocessing","BP"
"233","GO:0046856",0.0316256055244317,1,1,1,"phosphatidylinositol dephosphorylation","BP"
"63","GO:0005452",0.0316286020543472,1,1,1,"inorganic anion exchanger activity","MF"
"114","GO:0006820",0.0316286020543472,1,1,1,"anion transport","BP"
"154","GO:0008509",0.0316286020543472,1,1,1,"anion transmembrane transporter activity","MF"
"80","GO:0005794",0.0316288272638316,1,1,1,"Golgi apparatus","CC"
"212","GO:0030121",0.0316288272638316,1,1,1,"AP-1 adaptor complex","CC"
"224","GO:0036297",0.031628897643356,1,1,1,"interstrand cross-link repair","BP"
"229","GO:0043240",0.031628897643356,1,1,1,"Fanconi anaemia nuclear complex","CC"
"111","GO:0006812",0.0316292972091828,1,1,1,"cation transport","BP"
"113","GO:0006814",0.0316292972091828,1,1,1,"sodium ion transport","BP"
"119","GO:0006885",0.0316292972091828,1,1,1,"regulation of pH","BP"
"174","GO:0015299",0.0316292972091828,1,1,1,"solute:proton antiporter activity","MF"
"176","GO:0015385",0.0316292972091828,1,1,1,"sodium:proton antiporter activity","MF"
"146","GO:0008239",0.0316293690668851,1,1,1,"dipeptidyl-peptidase activity","MF"
"2","GO:0000145",0.0316302610774038,1,1,1,"exocyst","CC"
"121","GO:0006887",0.0316302610774038,1,1,1,"exocytosis","BP"
"5","GO:0000166",0.0316312485052222,1,1,1,"nucleotide binding","MF"
"48","GO:0004812",0.0316312485052222,1,1,1,"aminoacyl-tRNA ligase activity","MF"
"49","GO:0004817",0.0316312485052222,1,1,1,"cysteine-tRNA ligase activity","MF"
"96","GO:0006418",0.0316312485052222,1,1,1,"tRNA aminoacylation for protein translation","BP"
"97","GO:0006423",0.0316312485052222,1,1,1,"cysteinyl-tRNA aminoacylation","BP"
"60","GO:0005247",0.0316317445733613,1,1,1,"voltage-gated chloride channel activity","MF"
"115","GO:0006821",0.0316317445733613,1,1,1,"chloride transport","BP"
"250","GO:0070573",0.0316323059277053,1,1,1,"metallodipeptidase activity","MF"
"196","GO:0016747",0.0316327467218657,1,1,1,"transferase activity, transferring acyl groups other than amino-acyl groups","MF"
"43","GO:0004674",0.0316328242686161,1,1,1,"protein serine/threonine kinase activity","MF"
"149","GO:0008271",0.0316330091864506,1,1,1,"secondary active sulfate transmembrane transporter activity","MF"
"150","GO:0008272",0.0316330091864506,1,1,1,"sulfate transport","BP"
"171","GO:0015116",0.0316330091864506,1,1,1,"sulfate transmembrane transporter activity","MF"
"33","GO:0004176",0.0316330880291484,1,1,1,"ATP-dependent peptidase activity","MF"
"105","GO:0006515",0.0316330880291484,1,1,1,"protein quality control for misfolded or incompletely synthesized proteins","BP"
"12","GO:0000977",0.0316331258735118,1,1,1,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF"
"221","GO:0032422",0.0316331258735118,1,1,1,"purine-rich negative regulatory element binding","MF"
"132","GO:0008061",0.0316332470560527,1,1,1,"chitin binding","MF"
"14","GO:0001534",0.0316335281524566,1,1,1,"radial spoke","CC"
"247","GO:0060271",0.0316335281524566,1,1,1,"cilium assembly","BP"
"248","GO:0060294",0.0316335281524566,1,1,1,"cilium movement involved in cell motility","BP"
"23","GO:0003868",0.0316335862438309,1,1,1,"4-hydroxyphenylpyruvate dioxygenase activity","MF"
"164","GO:0009072",0.0316335862438309,1,1,1,"aromatic amino acid family metabolic process","BP"
"191","GO:0016701",0.0316335862438309,1,1,1,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","MF"
"104","GO:0006511",0.031633862693398,1,1,1,"ubiquitin-dependent protein catabolic process","BP"
"218","GO:0031464",0.031633862693398,1,1,1,"Cul4A-RING E3 ubiquitin ligase complex","CC"
"203","GO:0017183",0.0316341476075572,1,1,1,"peptidyl-diphthamide biosynthetic process from peptidyl-histidine","BP"
"1","GO:0000122",0.031634302781915,1,1,1,"negative regulation of transcription by RNA polymerase II","BP"
"237","GO:0048869",0.031634302781915,1,1,1,"cellular developmental process","BP"
"160","GO:0008641",0.0316343152962799,1,1,1,"ubiquitin-like modifier activating enzyme activity","MF"
"206","GO:0019781",0.0316343152962799,1,1,1,"NEDD8 activating enzyme activity","MF"
"232","GO:0045116",0.0316343152962799,1,1,1,"protein neddylation","BP"
"155","GO:0008519",0.0316343281529502,1,1,1,"ammonium transmembrane transporter activity","MF"
"177","GO:0015696",0.0316343281529502,1,1,1,"ammonium transport","BP"
"251","GO:0072488",0.0316343281529502,1,1,1,"ammonium transmembrane transport","BP"
"175","GO:0015377",0.0316343843797964,1,1,1,"cation:chloride symporter activity","MF"
"133","GO:0008076",0.0316343957565416,1,1,1,"voltage-gated potassium channel complex","CC"
"54","GO:0005096",0.0316344472285613,1,1,1,"GTPase activator activity","MF"
"223","GO:0035556",0.0316344487762049,1,1,1,"intracellular signal transduction","BP"
"77","GO:0005741",0.0316345209120903,1,1,1,"mitochondrial outer membrane","CC"
"11","GO:0000976",0.0316345496713618,1,1,1,"transcription regulatory region sequence-specific DNA binding","MF"
"189","GO:0016627",0.0316345977791272,1,1,1,"oxidoreductase activity, acting on the CH-CH group of donors","MF"
"209","GO:0022900",0.0316345977791272,1,1,1,"electron transport chain","BP"
"194","GO:0016740",0.0316368225141461,1,1,1,"transferase activity","MF"
"27","GO:0003993",0.0316387083846393,1,1,1,"acid phosphatase activity","MF"
"7","GO:0000287",0.0316406052661685,1,1,1,"magnesium ion binding","MF"
"147","GO:0008253",0.0316406052661685,1,1,1,"5'-nucleotidase activity","MF"
"198","GO:0016757",0.031660166105912,1,1,1,"transferase activity, transferring glycosyl groups","MF"
"108","GO:0006744",0.0317713756092417,1,1,1,"ubiquinone biosynthetic process","BP"
"30","GO:0004089",0.0318350511875513,1,1,1,"carbonate dehydratase activity","MF"
"106","GO:0006606",0.0318656186508255,1,1,1,"protein import into nucleus","BP"
"249","GO:0061608",0.0318656186508255,1,1,1,"nuclear import signal receptor activity","MF"
"10","GO:0000413",0.0319975997286393,1,1,1,"protein peptidyl-prolyl isomerization","BP"
"21","GO:0003755",0.0319975997286393,1,1,1,"peptidyl-prolyl cis-trans isomerase activity","MF"
"98","GO:0006457",0.0320133158882423,1,1,1,"protein folding","BP"
"167","GO:0009408",0.0320133158882423,1,1,1,"response to heat","BP"
"217","GO:0031072",0.0320133158882423,1,1,1,"heat shock protein binding","MF"
"240","GO:0051082",0.0320133158882423,1,1,1,"unfolded protein binding","MF"
"37","GO:0004421",0.0322054359198057,1,1,1,"hydroxymethylglutaryl-CoA synthase activity","MF"
"195","GO:0016746",0.0322054359198057,1,1,1,"transferase activity, transferring acyl groups","MF"
"215","GO:0030414",0.0322415714735779,1,1,1,"peptidase inhibitor activity","MF"
"210","GO:0030001",0.0323053976687428,1,1,1,"metal ion transport","BP"
"235","GO:0046873",0.0323053976687428,1,1,1,"metal ion transmembrane transporter activity","MF"
"163","GO:0009055",0.0328271738072485,1,1,1,"electron transfer activity","MF"
"243","GO:0051536",0.0328271738072485,1,1,1,"iron-sulfur cluster binding","MF"
"62","GO:0005347",0.0328497373956352,1,1,1,"ATP transmembrane transporter activity","MF"
"173","GO:0015276",0.0332067480442562,1,1,1,"ligand-gated ion channel activity","MF"
"116","GO:0006825",0.033242963919914,1,1,1,"copper ion transport","BP"
"118","GO:0006878",0.033242963919914,1,1,1,"cellular copper ion homeostasis","BP"
"156","GO:0008535",0.033242963919914,1,1,1,"respiratory chain complex IV assembly","BP"
"82","GO:0005856",0.0333267338493748,1,1,1,"cytoskeleton","CC"
"137","GO:0008092",0.0333267338493748,1,1,1,"cytoskeletal protein binding","MF"
"28","GO:0004044",0.0334780658815923,1,1,1,"amidophosphoribosyltransferase activity","MF"
"165","GO:0009113",0.0334780658815923,1,1,1,"purine nucleobase biosynthetic process","BP"
"166","GO:0009116",0.0334780658815923,1,1,1,"nucleoside metabolic process","BP"
"47","GO:0004733",0.0338635832484807,1,1,1,"pyridoxamine-phosphate oxidase activity","MF"
"159","GO:0008615",0.0338635832484807,1,1,1,"pyridoxine biosynthetic process","BP"
"168","GO:0010181",0.0338635832484807,1,1,1,"FMN binding","MF"
"190","GO:0016638",0.0338635832484807,1,1,1,"oxidoreductase activity, acting on the CH-NH2 group of donors","MF"
"24","GO:0003899",0.0342602237955168,1,1,1,"DNA-directed 5'-3' RNA polymerase activity","MF"
"88","GO:0006351",0.0342602237955168,1,1,1,"transcription, DNA-templated","BP"
"117","GO:0006869",0.0342817661584337,1,1,1,"lipid transport","BP"
"225","GO:0042157",0.0342817661584337,1,1,1,"lipoprotein metabolic process","BP"
"216","GO:0031012",0.0350229286626792,1,1,1,"extracellular matrix","CC"
"172","GO:0015267",0.0352826585315981,1,1,1,"channel activity","MF"
"57","GO:0005201",0.0356484918960733,1,1,1,"extracellular matrix structural constituent","MF"
"84","GO:0005887",0.0362324676107091,1,1,1,"integral component of plasma membrane","CC"
"219","GO:0032217",0.0362324676107091,1,1,1,"riboflavin transmembrane transporter activity","MF"
"220","GO:0032218",0.0362324676107091,1,1,1,"riboflavin transport","BP"
"253","GO:0097193",0.0372472289167705,1,1,1,"intrinsic apoptotic signaling pathway","BP"
"38","GO:0004499",0.0377160435090376,1,1,1,"N,N-dimethylaniline monooxygenase activity","MF"
"239","GO:0050661",0.0377160435090376,1,1,1,"NADP binding","MF"
"29","GO:0004045",0.0379713657128543,1,1,1,"aminoacyl-tRNA hydrolase activity","MF"
"59","GO:0005242",0.0383165629591646,1,1,1,"inward rectifier potassium channel activity","MF"
"92","GO:0006383",0.0395697734876547,1,1,1,"transcription by RNA polymerase III","BP"
"13","GO:0000981",0.0406946940677567,1,1,1,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"124","GO:0007021",0.042713126426555,1,1,1,"tubulin complex assembly","BP"
"125","GO:0007023",0.042713126426555,1,1,1,"post-chaperonin tubulin folding pathway","BP"
"236","GO:0048487",0.042713126426555,1,1,1,"beta-tubulin binding","MF"
"109","GO:0006807",0.0427482399727904,1,1,1,"nitrogen compound metabolic process","BP"
"201","GO:0016811",0.0427482399727904,1,1,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","MF"
"213","GO:0030148",0.0430502536344293,1,1,1,"sphingolipid biosynthetic process","BP"
"226","GO:0042284",0.0430502536344293,1,1,1,"sphingolipid delta-4 desaturase activity","MF"
"241","GO:0051087",0.043664203796023,1,1,1,"chaperone binding","MF"
"143","GO:0008234",0.0446178370458383,1,1,1,"cysteine-type peptidase activity","MF"
"18","GO:0003712",0.0446277512374732,1,1,1,"transcription coregulator activity","MF"
"90","GO:0006357",0.0446277512374732,1,1,1,"regulation of transcription by RNA polymerase II","BP"
"188","GO:0016592",0.0446277512374732,1,1,1,"mediator complex","CC"
"142","GO:0008168",0.0448774076425024,1,1,1,"methyltransferase activity","MF"
"158","GO:0008610",0.0448774076425024,1,1,1,"lipid biosynthetic process","BP"
"138","GO:0008113",0.0457938836599337,1,1,1,"peptide-methionine (S)-S-oxide reductase activity","MF"
"204","GO:0018024",0.0467304525691192,1,1,1,"histone-lysine N-methyltransferase activity","MF"
"136","GO:0008083",0.0488134573469264,1,1,1,"growth factor activity","MF"
"53","GO:0004983",0.0516036976637335,1,1,1,"neuropeptide Y receptor activity","MF"
"39","GO:0004519",0.0516940768498213,1,1,1,"endonuclease activity","MF"
"91","GO:0006364",0.0516940768498213,1,1,1,"rRNA processing","BP"
"252","GO:0090730",0.0516940768498213,1,1,1,"Las1 complex","CC"
"71","GO:0005548",0.0517587602445831,1,1,1,"phospholipid transporter activity","MF"
"178","GO:0015914",0.0517587602445831,1,1,1,"phospholipid transport","BP"
"32","GO:0004129",0.0524771738380622,1,1,1,"cytochrome-c oxidase activity","MF"
"8","GO:0000387",0.0525299098519947,1,1,1,"spliceosomal snRNP assembly","BP"
"9","GO:0000398",0.0525299098519947,1,1,1,"mRNA splicing, via spliceosome","BP"
"74","GO:0005685",0.0525299098519947,1,1,1,"U1 snRNP","CC"
"45","GO:0004719",0.0534767307076147,1,1,1,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity","MF"
"99","GO:0006464",0.0534767307076147,1,1,1,"cellular protein modification process","BP"
"230","GO:0043531",0.0538284568685501,1,1,1,"ADP binding","MF"
"205","GO:0018193",0.0609665937399386,1,1,1,"peptidyl-amino acid modification","BP"
"228","GO:0043231",0.0610733011249743,1,1,1,"intracellular membrane-bounded organelle","CC"
"139","GO:0008119",0.0611038142853301,1,1,1,"thiopurine S-methyltransferase activity","MF"
"162","GO:0008757",0.0611038142853301,1,1,1,"S-adenosylmethionine-dependent methyltransferase activity","MF"
"76","GO:0005739",0.0623024201291959,1,1,1,"mitochondrion","CC"
"79","GO:0005747",0.0623024201291959,1,1,1,"mitochondrial respiratory chain complex I","CC"
"40","GO:0004525",0.0670050399981548,1,1,1,"ribonuclease III activity","MF"
"93","GO:0006396",0.0670050399981548,1,1,1,"RNA processing","BP"
"3","GO:0000154",0.0686313077241481,1,1,1,"rRNA modification","BP"
"6","GO:0000179",0.0686313077241481,1,1,1,"rRNA (adenine-N6,N6-)-dimethyltransferase activity","MF"
"161","GO:0008649",0.0686313077241481,1,1,1,"rRNA methyltransferase activity","MF"
"197","GO:0016755",0.0701931396394726,1,1,1,"transferase activity, transferring amino-acyl groups","MF"
"134","GO:0008080",0.0713035600847683,1,1,1,"N-acetyltransferase activity","MF"
"87","GO:0006310",0.0745036792827726,1,1,1,"DNA recombination","BP"
