,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
41,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0035988,0.000980805,0.999922335,4,49,chondrocyte proliferation,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
42,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0030199,0.014932311,0.996093881,6,219,collagen fibril organization,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
43,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0004713,0.006808732,0.997892931,9,384,protein tyrosine kinase activity,MF,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
44,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0001503,0.002158103,0.999495752,8,224,ossification,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
45,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0007565,0.001678444,0.999723768,6,113,female pregnancy,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
46,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0044319,3.35E-05,0.999998233,5,37,"wound healing, spreading of cells",BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
47,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0001952,2.81E-05,0.999999206,4,19,regulation of cell-matrix adhesion,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
48,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:1990138,0.000907822,0.999929524,4,50,neuron projection extension,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
49,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0005615,0.012792659,0.992867651,27,1706,extracellular space,CC,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
50,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0038062,2.26E-05,0.999999395,4,19,protein tyrosine kinase collagen receptor activity,MF,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
51,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0060444,0.00012615,0.999994404,4,30,branching involved in mammary gland duct morphogenesis,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
52,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0090091,0.000162867,0.999992301,4,29,positive regulation of extracellular matrix disassembly,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
53,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0007595,0.005734731,0.999247454,4,76,lactation,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
54,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0010715,0.000150786,0.999993066,4,27,regulation of extracellular matrix disassembly,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
55,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0004714,0.002037754,0.999585103,7,192,transmembrane receptor protein tyrosine kinase activity,MF,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
56,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0016323,0.018853973,0.992682399,10,536,basolateral plasma membrane,CC,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
57,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0051091,0.012781343,0.996776106,6,181,positive regulation of DNA-binding transcription factor activity,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
58,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0001558,0.006233528,0.998890023,5,115,regulation of cell growth,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
59,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0048146,0.015961587,0.997168311,4,93,positive regulation of fibroblast proliferation,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
60,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0031214,3.20E-05,0.999999055,4,20,biomineral tissue development,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
61,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0060749,5.32E-06,0.999999912,4,12,mammary gland alveolus development,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
62,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0038063,0.000136375,0.999993826,4,30,collagen-activated tyrosine kinase receptor signaling pathway,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
63,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0038083,0.000257829,0.999985983,4,36,peptidyl-tyrosine autophosphorylation,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
64,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0061302,3.73E-07,0.999999998,4,7,smooth muscle cell-matrix adhesion,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
65,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0033674,0.013624456,0.99650668,6,217,positive regulation of kinase activity,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
66,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0061564,0.001163136,0.999903769,4,47,axon development,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
67,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0043583,0.001819299,0.999758221,5,92,ear development,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
68,Pocillopora_acuta_HIv1_PredGene_22960_t,GO:0007566,0.005928873,0.999216707,4,70,embryo implantation,BP,1515,60.29342261,1.457128457,0.359258888,4.055928766,4.99E-05,0.010240527,CvsHigh
69,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:2000850,0.000855762,0.999991316,2,6,negative regulation of glucocorticoid secretion,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
70,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0071949,0.020274066,0.997299273,3,60,FAD binding,MF,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
71,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0009881,0.001060448,0.999914755,4,44,photoreceptor activity,MF,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
72,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0006975,0.007818025,0.999696602,2,16,DNA damage induced protein phosphorylation,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
73,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:2000001,0.000379246,0.999977118,4,37,regulation of DNA damage checkpoint,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
74,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0043153,0.040485112,0.996069779,2,30,entrainment of circadian clock by photoperiod,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
75,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0050896,0.000696943,0.999803893,12,433,response to stimulus,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
76,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0042754,0.008254406,0.99967285,2,15,negative regulation of circadian rhythm,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
77,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0097381,0.001493874,0.999977306,2,9,photoreceptor disc membrane,CC,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
78,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0042752,0.010145186,0.998426431,4,87,regulation of circadian rhythm,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
79,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0005739,0.037722793,0.975631824,34,2167,mitochondrion,CC,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
80,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0033762,0.015038095,0.999165328,2,19,response to glucagon,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
81,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0014823,0.036383664,0.993899565,3,77,response to activity,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
82,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:2000323,0.003827193,0.999902294,2,11,negative regulation of glucocorticoid receptor signaling pathway,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
83,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0009882,0.00198964,0.999967264,2,7,blue light photoreceptor activity,MF,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
84,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0018298,0.001377992,0.999880767,4,46,protein-chromophore linkage,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
85,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0031397,0.001827395,0.999757816,5,82,negative regulation of protein ubiquitination,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
86,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0042622,0.041147834,0.995976966,2,29,photoreceptor outer segment membrane,CC,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
87,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0045721,0.02420405,0.998246151,2,23,negative regulation of gluconeogenesis,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
88,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0045744,0.004921845,0.999853326,2,13,negative regulation of G protein-coupled receptor signaling pathway,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
89,Pocillopora_acuta_HIv1_PredGene_23744_t,GO:0009785,0.006038514,0.999805043,2,11,blue light signaling pathway,BP,1620,185.7960158,1.713554359,0.380654292,4.501602622,6.74E-06,0.002272658,CvsHigh
90,Pocillopora_acuta_HIv1_PredGene_27047_t,GO:0017000,0.012024168,0.998698009,3,43,antibiotic biosynthetic process,BP,1314,87.20532655,2.091379487,0.558193163,3.746694919,0.00017918,0.022904824,CvsHigh
91,Pocillopora_acuta_HIv1_PredGene_27047_t,GO:0016829,0.000259278,0.999934987,12,321,lyase activity,MF,1314,87.20532655,2.091379487,0.558193163,3.746694919,0.00017918,0.022904824,CvsHigh
92,Pocillopora_acuta_HIv1_PredGene_31452_t,GO:0003824,0.007486393,0.996563536,18,898,catalytic activity,MF,669,45.42134264,-1.320236411,0.323832975,-4.076905416,4.56E-05,0.009955826,CvsHigh
93,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0016846,0.008100096,0.999695499,2,11,carbon-sulfur lyase activity,MF,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
94,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0044540,0.00519723,0.999850571,2,9,L-cystine L-cysteine-lyase (deaminating),MF,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
95,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0050667,0.010673965,0.999516399,2,15,homocysteine metabolic process,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
96,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0070814,0.013110139,0.999343959,2,14,hydrogen sulfide biosynthetic process,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
97,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0004121,0.004120069,0.99989779,2,8,cystathionine beta-lyase activity,MF,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
98,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0018272,0.004120069,0.99989779,2,8,protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
99,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:1904831,0.006343722,0.999793442,2,10,positive regulation of aortic smooth muscle cell differentiation,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
100,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0044524,0.004120069,0.99989779,2,8,protein sulfhydration,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
101,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0019343,0.007564668,0.999725547,2,11,cysteine biosynthetic process via cystathionine,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
102,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0008652,0.040660175,0.992905911,3,67,cellular amino acid biosynthetic process,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
103,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0019344,0.005430211,0.999566784,3,32,cysteine biosynthetic process,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
104,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0080146,0.00898727,0.999638443,2,12,L-cysteine desulfhydrase activity,MF,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
105,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0019346,0.020696474,0.998640173,2,19,transsulfuration,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
106,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0004123,0.006405193,0.999790397,2,10,cystathionine gamma-lyase activity,MF,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
107,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0006534,0.000707553,0.999974637,3,15,cysteine metabolic process,BP,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
108,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0030170,0.016099179,0.997141387,4,87,pyridoxal phosphate binding,MF,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
109,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0016829,0.000259278,0.999934987,12,321,lyase activity,MF,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
110,Pocillopora_acuta_HIv1_PredGene_5516_t,GO:0003824,0.007486393,0.996563536,18,898,catalytic activity,MF,1104,24.01433077,-1.231848575,0.316968076,-3.886349032,0.000101763,0.032788649,CvsMid
111,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0071476,0.005430402,0.999829763,2,13,cellular hypotonic response,BP,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
112,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0006626,0.014472917,0.998318262,3,45,protein targeting to mitochondrion,BP,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
113,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0006694,0.030723117,0.993353969,4,96,steroid biosynthetic process,BP,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
114,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0006700,0.001668657,0.999978141,2,5,C21-steroid hormone biosynthetic process,BP,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
115,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:2000379,0.018873918,0.997564416,3,52,positive regulation of reactive oxygen species metabolic process,BP,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
116,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0051901,0.011947956,0.999430502,2,14,positive regulation of mitochondrial depolarization,BP,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
117,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0072656,0.003844109,0.999907975,2,8,maintenance of protein location in mitochondrion,BP,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
118,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0048266,0.004344185,0.999678253,3,35,behavioral response to pain,BP,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
119,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0008503,0.009348177,0.999616135,2,12,benzodiazepine receptor activity,MF,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
120,Pocillopora_acuta_HIv1_PredGene_9973_t,GO:0120020,0.028650256,0.997700551,2,28,cholesterol transfer activity,MF,501,365.7126931,1.314934852,0.332439427,3.955411859,7.64E-05,0.013588605,CvsHigh
