"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"3923","GO:0005675","plut2.m8.10671","transcription factor TFIIH holo complex","CC",0.041899828,-2.029422588,3.37e-05,"CvsHigh","P.lobata","Hawaii","holo TFIIH complex","nucleus","C"
"3935","GO:0005689","plut2.m8.26404","U12-type spliceosomal complex","CC",0.00691923,-3.013390926,0.017983616,"CvsMid","P.lobata","Hawaii","U12-dependent spliceosome","nucleus","C"
"3936","GO:0005689","plut2.m8.7161","U12-type spliceosomal complex","CC",0.00691923,-1.274131318,0.041816981,"CvsMid","P.lobata","Hawaii","U12-dependent spliceosome","nucleus","C"
"3937","GO:0005689","plut2.m8.26404","U12-type spliceosomal complex","CC",0.00691923,-3.163892784,0.010173491,"CvsHigh","P.lobata","Hawaii","U12-dependent spliceosome","nucleus","C"
"3957","GO:0005721","plut2.m8.20774","pericentric heterochromatin","CC",0.028981909,-1.345956868,0.007601892,"CvsHigh","P.lobata","Hawaii","centromeric heterochromatin","other cellular component","C"
"3958","GO:0005721","plut2.m8.20774","pericentric heterochromatin","CC",0.028981909,-1.456292091,0.002357389,"CvsMid","P.lobata","Hawaii","centromeric heterochromatin","other cellular component","C"
"4004","GO:0005760","plut2.m8.25740","gamma DNA polymerase complex","CC",0.033925949,-2.119604544,0.00059459,"CvsHigh","P.lobata","Hawaii","gamma DNA polymerase complex","mitochondrion","C"
"4005","GO:0005760","plut2.m8.25740","gamma DNA polymerase complex","CC",0.033925949,-1.94377471,0.002447518,"CvsMid","P.lobata","Hawaii","gamma DNA polymerase complex","mitochondrion","C"
"4069","GO:0005827","plut2.m8.11877","polar microtubule","CC",0.032996541,-1.33614768,0.040333312,"CvsHigh","P.lobata","Hawaii","polar microtubule","cytoskeleton","C"
"4152","GO:0005912","plut2.m8.23195","adherens junction","CC",0.037060493,-1.193636839,0.035878906,"CvsHigh","P.lobata","Hawaii","adherens junction","plasma membrane","C"
"4153","GO:0005912","plut2.m8.23195","adherens junction","CC",0.037060493,-1.193636839,0.035878906,"CvsHigh","P.lobata","Hawaii","adherens junction","other membranes","C"
"4154","GO:0005912","plut2.m8.32950","adherens junction","CC",0.037060493,-2.105848127,0.00527347,"CvsHigh","P.lobata","Hawaii","adherens junction","plasma membrane","C"
"4155","GO:0005912","plut2.m8.32950","adherens junction","CC",0.037060493,-2.105848127,0.00527347,"CvsHigh","P.lobata","Hawaii","adherens junction","other membranes","C"
"6444","GO:0008623","plut2.m8.20774","CHRAC","CC",0.038909639,-1.345956868,0.007601892,"CvsHigh","P.lobata","Hawaii","chromatin accessibility complex","nucleus","C"
"6445","GO:0008623","plut2.m8.20774","CHRAC","CC",0.038909639,-1.456292091,0.002357389,"CvsMid","P.lobata","Hawaii","chromatin accessibility complex","nucleus","C"
"10432","GO:0016589","plut2.m8.20774","NURF complex","CC",0.022508493,-1.456292091,0.002357389,"CvsMid","P.lobata","Hawaii","NURF complex","nucleus","C"
"10433","GO:0016589","plut2.m8.20774","NURF complex","CC",0.022508493,-1.345956868,0.007601892,"CvsHigh","P.lobata","Hawaii","NURF complex","nucleus","C"
"10434","GO:0016590","plut2.m8.20774","ACF complex","CC",0.014224335,-1.345956868,0.007601892,"CvsHigh","P.lobata","Hawaii","ACF complex","nucleus","C"
"10435","GO:0016590","plut2.m8.20774","ACF complex","CC",0.014224335,-1.456292091,0.002357389,"CvsMid","P.lobata","Hawaii","ACF complex","nucleus","C"
"13597","GO:0030027","plut2.m8.1011","lamellipodium","CC",0.023672016,-1.080374428,0.010504116,"CvsHigh","P.lobata","Hawaii","lamellipodium","other cellular component","C"
"13598","GO:0030027","plut2.m8.9923","lamellipodium","CC",0.023672016,-0.955282539,0.044180526,"CvsHigh","P.lobata","Hawaii","lamellipodium","other cellular component","C"
"13599","GO:0030027","plut2.m8.21905","lamellipodium","CC",0.023672016,1.362511909,0.000989128,"CvsMid","P.lobata","Hawaii","lamellipodium","other cellular component","C"
"14203","GO:0030686","plut2.m8.31969","90S preribosome","CC",0.043709847,-2.769980677,1.51e-08,"CvsHigh","P.lobata","Hawaii","90S preribosome","other cellular component","C"
"14204","GO:0030686","plut2.m8.31969","90S preribosome","CC",0.043709847,-2.360866237,1.01e-05,"CvsMid","P.lobata","Hawaii","90S preribosome","other cellular component","C"
"14784","GO:0031209","plut2.m8.9923","SCAR complex","CC",0.030100533,-0.955282539,0.044180526,"CvsHigh","P.lobata","Hawaii","SCAR complex","other cellular component","C"
"14788","GO:0031213","plut2.m8.20774","RSF complex","CC",0.025130401,-1.456292091,0.002357389,"CvsMid","P.lobata","Hawaii","RSF complex","nucleus","C"
"14789","GO:0031213","plut2.m8.20774","RSF complex","CC",0.025130401,-1.345956868,0.007601892,"CvsHigh","P.lobata","Hawaii","RSF complex","nucleus","C"
"14853","GO:0031262","jamg1.model.xpSc0007059.15","Ndc80 complex","CC",0.031010678,-1.317065139,0.030965352,"CvsHigh","P.lobata","Hawaii","Ndc80 complex","other cellular component","C"
"14854","GO:0031262","jamg1.model.xpSc0007059.15","Ndc80 complex","CC",0.031010678,-1.338550344,0.028529172,"CvsMid","P.lobata","Hawaii","Ndc80 complex","other cellular component","C"
"16173","GO:0032433","plut2.m8.7302","filopodium tip","CC",0.023025089,1.145686845,0.01548172,"CvsHigh","P.lobata","Hawaii","filopodium tip","other cellular component","C"
"18715","GO:0034693","plut2.m8.26404","U11/U12 snRNP","CC",0.030198885,-3.013390926,0.017983616,"CvsMid","P.lobata","Hawaii","snRNP U11/U12","nucleus","C"
"18716","GO:0034693","plut2.m8.26404","U11/U12 snRNP","CC",0.030198885,-3.163892784,0.010173491,"CvsHigh","P.lobata","Hawaii","snRNP U11/U12","nucleus","C"
"19033","GO:0034998","plut2.m8.7539","oligosaccharyltransferase I complex","CC",0.027716846,-2.142932314,0.015254964,"CvsMid","P.lobata","Hawaii","oligosaccharyltransferase I complex","ER/Golgi","C"
"19034","GO:0034998","plut2.m8.7539","oligosaccharyltransferase I complex","CC",0.027716846,-2.142932314,0.015254964,"CvsMid","P.lobata","Hawaii","oligosaccharyltransferase I complex","other membranes","C"
"19403","GO:0036126","plut2.m8.11877","sperm flagellum","CC",0.034429864,-1.33614768,0.040333312,"CvsHigh","P.lobata","Hawaii",NA,NA,NA
"19404","GO:0036126","plut2.m8.26038","sperm flagellum","CC",0.034429864,-1.242208129,0.006832556,"CvsMid","P.lobata","Hawaii",NA,NA,NA
"30325","GO:0070652","jamg1.model.Sc0000117.30","HAUS complex","CC",0.0290973,-1.146763458,0.000271203,"CvsMid","P.lobata","Hawaii","HAUS complex","cytoskeleton","C"
"30549","GO:0071005","plut2.m8.3794","U2-type precatalytic spliceosome","CC",0.037310701,-2.531134784,1.36e-35,"CvsMid","P.lobata","Hawaii",NA,"nucleus","None"
"30550","GO:0071005","plut2.m8.3794","U2-type precatalytic spliceosome","CC",0.037310701,-2.298525002,2.78e-29,"CvsHigh","P.lobata","Hawaii",NA,"nucleus","None"
"30551","GO:0071005","plut2.m8.26404","U2-type precatalytic spliceosome","CC",0.037310701,-3.013390926,0.017983616,"CvsMid","P.lobata","Hawaii",NA,"nucleus","None"
"30552","GO:0071005","plut2.m8.26404","U2-type precatalytic spliceosome","CC",0.037310701,-3.163892784,0.010173491,"CvsHigh","P.lobata","Hawaii",NA,"nucleus","None"
"30560","GO:0071013","plut2.m8.26404","catalytic step 2 spliceosome","CC",0.034826319,-3.013390926,0.017983616,"CvsMid","P.lobata","Hawaii",NA,"nucleus","None"
"30561","GO:0071013","plut2.m8.3794","catalytic step 2 spliceosome","CC",0.034826319,-2.298525002,2.78e-29,"CvsHigh","P.lobata","Hawaii",NA,"nucleus","None"
"30562","GO:0071013","plut2.m8.26404","catalytic step 2 spliceosome","CC",0.034826319,-3.163892784,0.010173491,"CvsHigh","P.lobata","Hawaii",NA,"nucleus","None"
"30563","GO:0071013","plut2.m8.3794","catalytic step 2 spliceosome","CC",0.034826319,-2.531134784,1.36e-35,"CvsMid","P.lobata","Hawaii",NA,"nucleus","None"
"30581","GO:0071817","plut2.m8.10671","MMXD complex","CC",0.038730836,-1.923426966,0.000224193,"CvsMid","P.lobata","Hawaii",NA,NA,NA
"30582","GO:0071817","plut2.m8.10671","MMXD complex","CC",0.038730836,-2.029422588,3.37e-05,"CvsHigh","P.lobata","Hawaii",NA,NA,NA
"30588","GO:0072686","jamg1.model.Sc0000117.30","mitotic spindle","CC",0.03858638,-1.146763458,0.000271203,"CvsMid","P.lobata","Hawaii",NA,NA,NA
"30589","GO:0072686","plut2.m8.11877","mitotic spindle","CC",0.03858638,-1.33614768,0.040333312,"CvsHigh","P.lobata","Hawaii",NA,NA,NA
"30590","GO:0072686","plut2.m8.8613","mitotic spindle","CC",0.03858638,-1.452190361,0.045435252,"CvsMid","P.lobata","Hawaii",NA,NA,NA
"31085","GO:0089701","plut2.m8.7161","U2AF","CC",0.010843528,-1.274131318,0.041816981,"CvsMid","P.lobata","Hawaii",NA,NA,NA
"31119","GO:0097125","plut2.m8.8613","cyclin B1-CDK1 complex","CC",0.007511118,-1.452190361,0.045435252,"CvsMid","P.lobata","Hawaii",NA,NA,NA
"31120","GO:0097136","plut2.m8.23282","Bcl-2 family protein complex","CC",0.007990254,2.417338797,0.018590007,"MidvsHigh","P.lobata","Hawaii",NA,NA,NA
"31121","GO:0097136","plut2.m8.23282","Bcl-2 family protein complex","CC",0.007990254,2.275753562,0.005611244,"CvsHigh","P.lobata","Hawaii",NA,NA,NA
"31127","GO:0098975","plut2.m8.21703","postsynapse of neuromuscular junction","CC",0.007992687,-1.971244026,0.029822319,"CvsMid","P.lobata","Hawaii",NA,NA,NA
"31128","GO:0098975","plut2.m8.21703","postsynapse of neuromuscular junction","CC",0.007992687,2.383461607,0.022625602,"MidvsHigh","P.lobata","Hawaii",NA,NA,NA
"31177","GO:1990752","plut2.m8.20146","microtubule end","CC",0.045836766,-2.322847798,9.76e-08,"CvsMid","P.lobata","Hawaii",NA,NA,NA
"31178","GO:1990752","plut2.m8.20146","microtubule end","CC",0.045836766,-2.414284833,1.51e-08,"CvsHigh","P.lobata","Hawaii",NA,NA,NA
