"","gene_id","GO.ID"
"82","jamg1.model.Sc0000023.79","GO:0003676;GO:0005524;GO:0003676,GO:0005524"
"83","jamg1.model.Sc0000023.96","GO:0051087"
"84","jamg1.model.Sc0000024.23","GO:0005515"
"85","jamg1.model.Sc0000025.11","GO:0005515"
"86","jamg1.model.Sc0000025.56","GO:0003677;GO:0003677;GO:0006310;GO:0015074;GO:0003677,GO:0006310,GO:0015074"
"87","jamg1.model.Sc0000025.6","GO:0004531;GO:0006259;GO:0016787;GO:0004531;GO:0005515"
"88","jamg1.model.Sc0000026.168","GO:0005515;GO:0007165;GO:0005515;GO:0005515,GO:0007165"
"89","jamg1.model.Sc0000026.179","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"90","jamg1.model.Sc0000027.1","GO:0003677;GO:0003677;GO:0006310;GO:0015074;GO:0003677,GO:0006310,GO:0015074"
"91","jamg1.model.Sc0000027.45","GO:0006813;GO:0015269;GO:0016020;GO:0006813,GO:0015269,GO:0016020"
"92","jamg1.model.Sc0000028.109","GO:0016021"
"93","jamg1.model.Sc0000028.125","GO:0003677;GO:0006310;GO:0015074;GO:0003677;GO:0003677,GO:0006310,GO:0015074"
"94","jamg1.model.Sc0000029.10","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"95","jamg1.model.Sc0000029.132","GO:0005272;GO:0006814;GO:0016020;GO:0005272,GO:0006814,GO:0016020"
"96","jamg1.model.Sc0000029.133","GO:0005272;GO:0006814;GO:0016020;GO:0005272,GO:0006814,GO:0016020"
"97","jamg1.model.Sc0000029.5","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"98","jamg1.model.Sc0000030.112","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"99","jamg1.model.Sc0000030.19","GO:0016021"
"100","jamg1.model.Sc0000031.107","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"101","jamg1.model.Sc0000031.108","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"102","jamg1.model.Sc0000031.71","GO:0005515;GO:0005515;GO:0007165;GO:0005515,GO:0007165"
"103","jamg1.model.Sc0000031.74","GO:0005515;GO:0007165;GO:0005515,GO:0007165"
"104","jamg1.model.Sc0000031.92","GO:0016791"
"105","jamg1.model.Sc0000032.110","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"106","jamg1.model.Sc0000032.13","GO:0005515"
"107","jamg1.model.Sc0000032.33","GO:0005515"
"108","jamg1.model.Sc0000033.35","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"109","jamg1.model.Sc0000033.71","GO:0003676;GO:0005524;GO:0003676,GO:0005524"
"110","jamg1.model.Sc0000034.41","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"111","jamg1.model.Sc0000035.105","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"112","jamg1.model.Sc0000035.106","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"113","jamg1.model.Sc0000035.107","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"114","jamg1.model.Sc0000035.126","GO:0005515;GO:0007165;GO:0005515,GO:0007165"
"115","jamg1.model.Sc0000035.25","GO:0005515;GO:0007165;GO:0005515,GO:0007165"
"116","jamg1.model.Sc0000035.6","GO:0005515"
"117","jamg1.model.Sc0000035.91","GO:0005524"
"118","jamg1.model.Sc0000036.135","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"119","jamg1.model.Sc0000037.95","GO:0006836;GO:0019905;GO:0006836,GO:0019905"
"120","jamg1.model.Sc0000038.17","GO:0004553;GO:0005975;GO:0004553,GO:0005975"
"121","jamg1.model.Sc0000038.36","GO:0016021;GO:0050909;GO:0016021,GO:0050909"
"122","jamg1.model.Sc0000038.50","GO:0003677;GO:0003677;GO:0006310;GO:0015074;GO:0003677,GO:0006310,GO:0015074"
"123","jamg1.model.Sc0000038.63","GO:0000077;GO:0005634;GO:0071479;GO:0000077,GO:0005634,GO:0071479"
"124","jamg1.model.Sc0000038.82","GO:0036128;GO:0097228;GO:0036128,GO:0097228"
"125","jamg1.model.Sc0000039.87","GO:0004672;GO:0005524;GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"126","jamg1.model.Sc0000040.138","GO:0003677;GO:0003677;GO:0006310;GO:0015074;GO:0003677,GO:0006310,GO:0015074"
"127","jamg1.model.Sc0000040.31","GO:0008270;GO:0005515"
"128","jamg1.model.Sc0000040.91","GO:0004842"
"129","jamg1.model.Sc0000040.92","GO:0004842"
"130","jamg1.model.Sc0000041.21","GO:0003676;GO:0015074"
"131","jamg1.model.Sc0000042.9","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"132","jamg1.model.Sc0000043.105","GO:0008270"
"133","jamg1.model.Sc0000043.28","GO:0046872"
"134","jamg1.model.Sc0000043.49","GO:0016021"
"135","jamg1.model.Sc0000045.91","GO:0004930;GO:0007186;GO:0004930;GO:0007186;GO:0016021;GO:0004888;GO:0007166;GO:0016021;GO:0004930,GO:0007186;GO:0004930,GO:0007186,GO:0016021;GO:0004888,GO:0007166,GO:0016021"
"136","jamg1.model.Sc0000046.50","GO:0022857;GO:0055085;GO:0022857;GO:0022857,GO:0055085"
"137","jamg1.model.Sc0000046.80","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"138","jamg1.model.Sc0000047.103","GO:0003676;GO:0008270;GO:0003676;GO:0015074;GO:0003676,GO:0008270"
"139","jamg1.model.Sc0000047.110","GO:0005515;GO:0042981;GO:0005515,GO:0042981"
"140","jamg1.model.Sc0000048.103","GO:0005515"
"141","jamg1.model.Sc0000048.21","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"142","jamg1.model.Sc0000048.22","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"143","jamg1.model.Sc0000048.23","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"144","jamg1.model.Sc0000048.38","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"145","jamg1.model.Sc0000048.39","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"146","jamg1.model.Sc0000048.92","GO:0005515"
"147","jamg1.model.Sc0000048.97","GO:0005515"
"148","jamg1.model.Sc0000049.136","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"149","jamg1.model.Sc0000049.137","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"150","jamg1.model.Sc0000049.65","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"151","jamg1.model.Sc0000049.86","GO:0005515"
"152","jamg1.model.Sc0000050.64","GO:0003885;GO:0016020;GO:0055114;GO:0071949;GO:0050660;GO:0003885,GO:0016020,GO:0055114"
"153","jamg1.model.Sc0000051.57","GO:0016407"
"154","jamg1.model.Sc0000051.60","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"155","jamg1.model.Sc0000052.80","GO:0005515"
"156","jamg1.model.Sc0000053.133","GO:0003677;GO:0003677;GO:0006310;GO:0015074;GO:0003677,GO:0006310,GO:0015074"
"157","jamg1.model.Sc0000053.136","GO:0003676;GO:0015074;GO:0003676;GO:0015074;GO:0015074;GO:0003676"
"158","jamg1.model.Sc0000053.149","GO:0004842"
"159","jamg1.model.Sc0000053.178","GO:0003677;GO:0006310;GO:0015074;GO:0003677;GO:0003677,GO:0006310,GO:0015074"
"160","jamg1.model.Sc0000053.181","GO:0030246;GO:0005975;GO:0003824;GO:0005975;GO:0030246;GO:0005576;GO:0016829;GO:0003824,GO:0005975,GO:0030246;GO:0005576,GO:0016829"
"161","jamg1.model.Sc0000053.199","GO:0000902;GO:0003779;GO:0007010;GO:0070403;GO:0003779,GO:0007010"
"162","jamg1.model.Sc0000053.203","GO:0003676"
"163","jamg1.model.Sc0000054.63","GO:0008146;GO:0016021;GO:0008146,GO:0016021"
"164","jamg1.model.Sc0000056.13","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"165","jamg1.model.Sc0000057.43","GO:0006811;GO:0016021;GO:0005230;GO:0006811;GO:0016021;GO:0004888;GO:0005216;GO:0016021;GO:0034220;GO:0006811,GO:0016021;GO:0005230,GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"166","jamg1.model.Sc0000060.62","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"167","jamg1.model.Sc0000060.95","GO:0005524;GO:0004672;GO:0005524;GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"168","jamg1.model.Sc0000062.44","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"169","jamg1.model.Sc0000062.49","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"170","jamg1.model.Sc0000062.53","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"171","jamg1.model.Sc0000062.54","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"172","jamg1.model.Sc0000062.89","GO:0005515"
"173","jamg1.model.Sc0000062.90","GO:0005515"
"174","jamg1.model.Sc0000062.91","GO:0005515"
"175","jamg1.model.Sc0000063.15","GO:0003676;GO:0016787;GO:0046872;GO:0003676,GO:0016787,GO:0046872"
"176","jamg1.model.Sc0000064.26","GO:0008146;GO:0016021;GO:0008146,GO:0016021"
"177","jamg1.model.Sc0000064.55","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"178","jamg1.model.Sc0000064.70","GO:0005515"
"179","jamg1.model.Sc0000064.97","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"180","jamg1.model.Sc0000065.54","GO:0005515;GO:0043531"
"181","jamg1.model.Sc0000065.6","GO:0005515"
"182","jamg1.model.Sc0000066.89","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"183","jamg1.model.Sc0000067.16","GO:0003676;GO:0015074"
"184","jamg1.model.Sc0000067.27","GO:0004672;GO:0005524;GO:0006468;GO:0005524;GO:0004672,GO:0005524,GO:0006468"
"185","jamg1.model.Sc0000069.72","GO:0009143;GO:0047429;GO:0009143,GO:0047429"
"186","jamg1.model.Sc0000070.90","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"187","jamg1.model.Sc0000071.61","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004983;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004983,GO:0007186,GO:0016021"
"188","jamg1.model.Sc0000071.66","GO:0005525"
"189","jamg1.model.Sc0000072.103","GO:0015074;GO:0003676"
"190","jamg1.model.Sc0000074.29","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"191","jamg1.model.Sc0000074.30","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"192","jamg1.model.Sc0000074.32","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"193","jamg1.model.Sc0000074.34","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"194","jamg1.model.Sc0000074.43","GO:0007165"
"195","jamg1.model.Sc0000074.46","GO:0003677"
"196","jamg1.model.Sc0000075.21","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"197","jamg1.model.Sc0000075.24","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"198","jamg1.model.Sc0000076.32","GO:0005272;GO:0006814;GO:0016020;GO:0005272,GO:0006814,GO:0016020"
"199","jamg1.model.Sc0000076.36","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"200","jamg1.model.Sc0000076.37","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"201","jamg1.model.Sc0000076.40","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"202","jamg1.model.Sc0000077.19","GO:0003824"
"203","jamg1.model.Sc0000077.35","GO:0005515"
"204","jamg1.model.Sc0000077.46","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"205","jamg1.model.Sc0000078.34","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"206","jamg1.model.Sc0000079.4","GO:0005515;GO:0042981;GO:0005515,GO:0042981"
"207","jamg1.model.Sc0000079.8","GO:0005515;GO:0042981;GO:0005515,GO:0042981"
"208","jamg1.model.Sc0000083.5","GO:0000166;GO:0003677;GO:0003887;GO:0006260;GO:0000166,GO:0003677,GO:0003887,GO:0006260"
"209","jamg1.model.Sc0000083.56","GO:0003676"
"210","jamg1.model.Sc0000083.64","GO:0005515"
"211","jamg1.model.Sc0000083.69","GO:0005515"
"212","jamg1.model.Sc0000083.73","GO:0005515"
"213","jamg1.model.Sc0000084.26","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"214","jamg1.model.Sc0000086.1","GO:0003676;GO:0005524;GO:0003676,GO:0005524"
"215","jamg1.model.Sc0000086.37","GO:0005509;GO:0016020;GO:0005509,GO:0016020"
"216","jamg1.model.Sc0000086.6","GO:0015074;GO:0003676"
"217","jamg1.model.Sc0000086.71","GO:0003676"
"218","jamg1.model.Sc0000087.43","GO:0005515"
"219","jamg1.model.Sc0000087.68","GO:0016702;GO:0046872;GO:0055114;GO:0016702,GO:0046872,GO:0055114"
"220","jamg1.model.Sc0000090.53","GO:0005680;GO:0030071;GO:0031145;GO:0005680,GO:0030071,GO:0031145"
"221","jamg1.model.Sc0000090.60","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"222","jamg1.model.Sc0000091.40","GO:0003676;GO:0015074"
"223","jamg1.model.Sc0000091.68","GO:0016491;GO:0055114;GO:0016491,GO:0055114"
"224","jamg1.model.Sc0000091.70","GO:0016491;GO:0055114;GO:0016491,GO:0055114"
"225","jamg1.model.Sc0000091.8","GO:0046983"
"226","jamg1.model.Sc0000092.84","GO:0005102;GO:0005576;GO:0007275;GO:0016055;GO:0005102,GO:0005576,GO:0007275,GO:0016055"
"227","jamg1.model.Sc0000094.17","GO:0016021"
"228","jamg1.model.Sc0000094.37","GO:0005096"
"229","jamg1.model.Sc0000094.57","GO:0005515"
"230","jamg1.model.Sc0000095.4","GO:0000166;GO:0003677;GO:0003887;GO:0006260;GO:0000166,GO:0003677,GO:0003887,GO:0006260"
"231","jamg1.model.Sc0000095.41","GO:0003676;GO:0015074"
"232","jamg1.model.Sc0000096.13","GO:0003677;GO:0003677;GO:0006310;GO:0015074;GO:0003677,GO:0006310,GO:0015074"
"233","jamg1.model.Sc0000097.52","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004983;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004983,GO:0007186,GO:0016021"
"234","jamg1.model.Sc0000098.78","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"235","jamg1.model.Sc0000098.79","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"236","jamg1.model.Sc0000098.82","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"237","jamg1.model.Sc0000098.95","GO:0004605;GO:0032049;GO:0004605,GO:0032049"
"238","jamg1.model.Sc0000099.35","GO:0007154;GO:0016021;GO:0007154,GO:0016021"
"239","jamg1.model.Sc0000099.46","GO:0005515"
"240","jamg1.model.Sc0000100.15","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"241","jamg1.model.Sc0000100.38","GO:0005515;GO:0007165;GO:0005515,GO:0007165"
"242","jamg1.model.Sc0000100.44","GO:0005515"
"243","jamg1.model.Sc0000101.18","GO:0005515"
"244","jamg1.model.Sc0000101.35","GO:0004672;GO:0006468;GO:0004672;GO:0005524;GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"245","jamg1.model.Sc0000102.33","GO:0008194"
"246","jamg1.model.Sc0000105.28","GO:0003677;GO:0006310;GO:0015074;GO:0003677;GO:0003677,GO:0006310,GO:0015074"
"247","jamg1.model.Sc0000105.38","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"248","jamg1.model.Sc0000105.39","GO:0004930;GO:0007186;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"249","jamg1.model.Sc0000105.40","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"250","jamg1.model.Sc0000106.1","GO:0005515"
"251","jamg1.model.Sc0000106.49","GO:0008270;GO:0008270"
"252","jamg1.model.Sc0000106.53","GO:0005201;GO:0005581;GO:0005201;GO:0005581;GO:0005201"
"253","jamg1.model.Sc0000108.32","GO:0004672;GO:0006468;GO:0004713;GO:0006468;GO:0004672;GO:0005524;GO:0006468;GO:0004672,GO:0006468;GO:0004713,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"254","jamg1.model.Sc0000111.23","GO:0004930;GO:0007186;GO:0016021;GO:0004888;GO:0007166;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004888,GO:0007166,GO:0016021"
"255","jamg1.model.Sc0000111.39","GO:0005524"
"256","jamg1.model.Sc0000111.40","GO:0005524"
"257","jamg1.model.Sc0000113.57","GO:0003676"
"258","jamg1.model.Sc0000114.17","GO:0003677;GO:0000981;GO:0006355;GO:0000981,GO:0006355"
"259","jamg1.model.Sc0000114.8","GO:0016021;GO:0004930;GO:0007186;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"260","jamg1.model.Sc0000117.3","GO:0004672;GO:0006468;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004713,GO:0006468"
"261","jamg1.model.Sc0000117.30","GO:0005515"
"262","jamg1.model.Sc0000117.36","GO:0005515"
"263","jamg1.model.Sc0000117.40","GO:0005515"
"264","jamg1.model.Sc0000117.42","GO:0005515"
